SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
AXISNIFTY,2024-12-31,42,79.0,5962,13260.0,-46.0,-55.0,N,N,0.0,0.0,6,6,13,2,5,4,10
AXISTECETF,2024-12-31,31,22.0,2429,1378.0,39.0,76.0,N,N,-1.515152,0.0,6,4,15,3,4,6,8
AXITA,2024-12-31,399,457.0,634262,1006102.0,-12.0,-36.0,N,N,0.0,0.0,3,6,16,0,7,2,12
AXSENSEX,2024-12-31,24,34.0,632,1140.0,-29.0,-44.0,N,N,0.0,0.0,6,5,14,2,5,4,10
AYMSYNTEX,2024-12-31,87,,31996,,,,N,N,-11.764706,-16.666667,8,6,11,0,1,0,1
AZAD,2024-12-31,11,12.0,69453,47892.0,-6.0,45.0,N,N,3.556188,-1.221167,6,4,15,3,4,6,8
BAIDFIN,2024-12-31,257,495.0,118988,706903.0,-48.0,-83.0,N,N,0.0,-14.285714,3,7,15,3,4,7,7
BAJAJ-AUTO,2024-12-31,7,8.0,179400,260390.0,-9.0,-31.0,Y,Y,-0.107383,1.086661,3,8,14,1,6,4,10
BAJAJCON,2024-12-31,22,31.0,107487,207634.0,-27.0,-48.0,N,N,-2.325581,-6.666667,2,8,15,3,4,5,9
BAJAJELEC,2024-12-31,7,9.0,8247,9306.0,-21.0,-11.0,N,N,-0.914634,-3.560831,4,5,16,1,6,6,8
BAJAJFINSV,2024-12-31,16,17.0,541353,627612.0,-7.0,-13.0,Y,Y,-0.300752,-3.070175,4,5,16,3,4,6,8
BAJAJHCARE,2024-12-31,41,49.0,184125,328817.0,-15.0,-44.0,N,N,7.522124,35.75419,8,3,14,2,5,5,9
BAJAJHFL,2024-12-31,115,128.0,2398996,8572064.0,-9.0,-72.0,N,N,0.0,-5.263158,9,2,14,2,5,3,11
BAJAJHIND,2024-12-31,307,283.0,1926590,2067769.0,8.0,-6.0,N,N,0.0,-7.142857,7,3,15,1,4,3,9
BAJAJHLDNG,2024-12-31,4,4.0,53388,53554.0,12.0,0.0,N,Y,10.338016,10.92233,9,2,14,4,3,6,8
BAJEL,2024-12-31,49,61.0,127163,305499.0,-19.0,-58.0,N,N,4.545455,12.745098,7,3,15,4,3,5,9
BAJFINANCE,2024-12-31,8,10.0,357825,536726.0,-20.0,-33.0,Y,Y,-0.585601,-0.034638,8,6,11,0,7,3,11
BALAJEE,2024-12-31,107,118.0,157001,184645.0,-9.0,-14.0,N,N,0.0,-3.225806,4,6,15,1,6,1,13
BALAMINES,2024-12-31,6,5.0,65020,21847.0,17.0,197.0,N,Y,-9.677419,-7.917174,4,6,15,1,6,4,10
BALAXI,2024-12-31,39,32.0,18082,17005.0,20.0,6.0,N,N,-3.125,-8.823529,4,8,13,1,6,4,10
BALKRISHNA,2024-12-31,156,74.0,43140,18445.0,111.0,133.0,N,N,10.0,0.0,7,3,15,2,5,2,12
BALKRISIND,2024-12-31,11,10.0,116196,113683.0,12.0,2.0,Y,Y,4.057481,7.510917,7,6,12,4,3,8,6
BALMLAWRIE,2024-12-31,19,23.0,64012,79630.0,-16.0,-19.0,N,N,-2.173913,-8.163265,5,5,15,2,5,4,10
BALRAMCHIN,2024-12-31,30,25.0,278302,156417.0,20.0,77.0,N,Y,-1.754386,-5.882353,5,5,15,1,6,5,9
BALUFORGE,2024-12-31,21,30.0,94919,206286.0,-28.0,-53.0,N,N,2.446483,-0.297619,8,5,12,4,3,8,6
BANARISUG,2024-12-31,3,2.0,172,439.0,12.0,-60.0,N,N,-0.830671,3.122924,4,1,20,4,3,6,8
BANCOINDIA,2024-12-31,22,18.0,67990,83912.0,25.0,-18.0,N,N,-52.48227,-54.318182,4,7,14,3,4,5,9
BANDHANBNK,2024-12-31,74,139.0,1544436,4039929.0,-46.0,-61.0,Y,Y,0.0,-5.633803,4,8,13,3,4,7,7
BANKA,2024-12-31,43,38.0,7128,14173.0,14.0,-49.0,N,N,-2.325581,-4.545455,3,8,14,3,4,4,10
BANKBARODA,2024-12-31,109,146.0,6886916,4390174.0,-25.0,56.0,Y,Y,0.0,-3.773585,5,6,14,3,4,6,8
BANKBEES,2024-12-31,63,63.0,253465,379506.0,0.0,-33.0,N,N,0.0,-0.45045,4,6,15,3,4,5,9
BANKBETF,2024-12-31,335,72.0,78025,12554.0,364.0,521.0,N,N,0.0,0.0,5,5,15,2,4,3,9
BANKETF,2024-12-31,22,41.0,10799,9117.0,-46.0,18.0,N,N,0.0,-0.913242,3,6,16,3,4,6,8
BANKETFADD,2024-12-31,531,92.0,83838,7951.0,476.0,954.0,N,N,0.0,0.0,1,4,20,2,5,4,7
BANKIETF,2024-12-31,303,424.0,232133,664953.0,-28.0,-65.0,N,N,0.0,0.0,2,6,17,1,6,4,9
BANKINDIA,2024-12-31,170,176.0,2962071,2484994.0,-3.0,19.0,Y,Y,-2.272727,-6.521739,4,7,14,2,5,4,10
BANKNIFTY1,2024-12-31,280,53.0,180877,18621.0,425.0,871.0,N,N,0.0,-0.45045,4,8,13,5,2,7,7
BANKPSU,2024-12-31,58,137.0,503,13888.0,-57.0,-96.0,N,N,0.0,-3.448276,4,8,13,2,5,4,10
BANSALWIRE,2024-12-31,19,18.0,42498,59528.0,3.0,-28.0,N,N,2.139037,-1.036269,5,2,18,3,4,5,9
BANSWRAS,2024-12-31,20,38.0,9906,61563.0,-46.0,-83.0,N,N,-6.060606,-6.060606,8,3,14,1,6,3,11
BARBEQUE,2024-12-31,10,20.0,19072,39131.0,-51.0,-51.0,N,N,-6.060606,-11.004785,2,7,16,3,4,4,10
BASF,2024-12-31,2,5.0,5731,23308.0,-47.0,-75.0,N,Y,-2.607616,3.247038,5,6,14,5,2,8,6
BASML,2024-12-31,54,93.0,26221,78007.0,-42.0,-66.0,N,N,4.545455,4.545455,7,7,11,1,1,1,1
BATAINDIA,2024-12-31,13,15.0,72528,102178.0,-14.0,-29.0,Y,Y,2.108963,-1.022147,6,4,15,2,5,7,7
BAYERCROP,2024-12-31,2,3.0,29706,13326.0,-31.0,122.0,N,Y,-5.513078,-8.245408,5,5,15,4,3,8,6
BBETF0432,2024-12-31,47,122.0,1269,10587.0,-61.0,-88.0,N,N,0.0,4.480652,3,1,21,4,2,5,8
BBL,2024-12-31,3,4.0,11128,14669.0,-13.0,-24.0,N,N,1.276324,-0.31407,4,9,12,3,4,7,7
BBNPNBETF,2024-12-31,14,20.0,218,747.0,-25.0,-70.0,N,N,4.761905,0.0,6,5,14,4,3,7,7
BBNPPGOLD,2024-12-31,10,57.0,117,2730.0,-81.0,-95.0,N,N,0.0,3.225806,5,3,17,5,2,5,7
BBOX,2024-12-31,27,35.0,66920,139817.0,-22.0,-52.0,N,N,0.0,-2.836879,9,2,14,2,5,5,9
BBTC,2024-12-31,6,5.0,38151,17257.0,2.0,121.0,N,Y,-3.444564,-6.853583,4,7,14,3,4,4,10
BBTCL,2024-12-31,5,9.0,1302,3264.0,-41.0,-60.0,N,N,-5.681818,-6.741573,6,6,13,0,7,4,10
BCLIND,2024-12-31,70,131.0,265316,559014.0,-46.0,-52.0,N,N,-4.545455,-4.545455,1,8,16,2,5,4,10
BCONCEPTS,2024-12-31,7,9.0,1773,4346.0,-20.0,-59.0,N,N,0.49505,-4.245283,3,8,14,4,3,7,7
BDL,2024-12-31,12,17.0,169001,380579.0,-28.0,-55.0,N,Y,-9.52381,-3.455285,6,2,17,2,5,7,7
BEARDSELL,2024-12-31,68,109.0,37151,54773.0,-37.0,-32.0,N,N,0.0,0.0,7,5,13,4,3,5,9
BECTORFOOD,2024-12-31,6,8.0,60535,76657.0,-16.0,-21.0,N,N,-0.28777,-8.454425,7,4,14,3,4,5,9
BEDMUTHA,2024-12-31,17,21.0,3367,8934.0,-18.0,-62.0,N,N,-1.162791,-5.555556,6,9,10,1,6,4,10
BEL,2024-12-31,107,111.0,7285056,6982005.0,-4.0,4.0,Y,Y,0.813008,-2.362205,5,6,14,3,4,6,8
BEML,2024-12-31,6,8.0,21778,62954.0,-20.0,-65.0,N,Y,-0.347423,-5.022075,6,4,15,2,5,5,9
BEPL,2024-12-31,47,61.0,150203,367758.0,-23.0,-59.0,N,N,-3.333333,-3.333333,8,2,15,2,5,3,11
BERGEPAINT,2024-12-31,27,33.0,230650,578754.0,-18.0,-60.0,Y,Y,0.529101,-1.554404,3,7,15,3,4,5,9
BESTAGRO,2024-12-31,21,27.0,24159,49323.0,-21.0,-51.0,N,N,1.140684,4.313725,9,4,12,3,4,7,7
BFINVEST,2024-12-31,12,16.0,8434,25689.0,-24.0,-67.0,N,N,-0.687285,-3.666667,7,2,16,3,4,5,9
BFSI,2024-12-31,100,116.0,56334,91418.0,-13.0,-38.0,N,N,0.0,0.0,6,5,14,2,5,3,9
BHAGCHEM,2024-12-31,92,68.0,163610,110177.0,35.0,48.0,N,N,-5.925926,-9.285714,6,4,15,1,6,3,11
BHAGYANGR,2024-12-31,21,34.0,6113,26186.0,-39.0,-76.0,N,N,0.0,-2.380952,5,4,16,2,5,3,11
BHANDARI,2024-12-31,370,424.0,254833,380306.0,-12.0,-32.0,N,N,0.0,0.0,6,4,15,2,5,3,11
BHARATFORG,2024-12-31,20,23.0,287414,750337.0,-13.0,-61.0,Y,Y,1.476015,-1.785714,6,4,15,4,3,7,7
BHARATGEAR,2024-12-31,30,48.0,8120,17740.0,-38.0,-54.0,N,N,0.0,0.0,7,5,13,4,3,6,8
BHARATRAS,2024-12-31,2,2.0,1513,1736.0,-18.0,-12.0,N,N,-3.999096,-6.799737,4,7,14,1,6,2,12
BHARATWIRE,2024-12-31,31,32.0,33576,33958.0,-2.0,-1.0,N,N,-3.225806,-9.090909,5,5,15,2,5,4,10
BHARTIARTL,2024-12-31,19,34.0,1289981,3494433.0,-43.0,-63.0,Y,Y,0.44843,4.347826,3,6,16,2,5,6,8
BHARTIHEXA,2024-12-31,16,17.0,285096,529658.0,-10.0,-46.0,N,Y,-3.296703,7.880911,9,2,14,3,4,7,7
BHEL,2024-12-31,114,149.0,2547989,4889393.0,-23.0,-47.0,Y,Y,-3.0,-5.825243,5,7,13,3,4,7,7
BIGBLOC,2024-12-31,59,57.0,81877,119461.0,2.0,-31.0,N,N,0.0,-4.255319,5,6,14,1,6,4,10
BIKAJI,2024-12-31,11,13.0,115752,171148.0,-10.0,-32.0,N,Y,0.917431,-4.347826,6,5,14,3,4,4,10
BINANIIND,2024-12-31,88,,12679,,,,N,N,-14.285714,0.0,8,6,11,0,1,0,1
BIOCON,2024-12-31,59,85.0,407446,1047416.0,-30.0,-61.0,Y,Y,9.15493,4.026846,7,5,13,4,3,7,7
BIOFILCHEM,2024-12-31,46,51.0,14051,27539.0,-10.0,-48.0,N,N,-4.0,-7.692308,4,7,14,2,5,4,10
BIRLACABLE,2024-12-31,21,26.0,9897,16668.0,-16.0,-40.0,N,N,-1.098901,-5.263158,9,6,10,2,5,2,12
BIRLACORPN,2024-12-31,10,5.0,49500,25980.0,73.0,90.0,N,Y,-2.425373,-1.134216,9,2,14,3,4,6,8
BLACKBUCK,2024-12-31,30,41.0,18301,487729.0,-25.0,-96.0,N,N,-4.225352,40.689655,9,0,16,2,4,5,8
BLAL,2024-12-31,33,41.0,21877,63937.0,-19.0,-65.0,N,N,-1.0,1.020408,5,4,16,2,5,4,10
BLBLIMITED,2024-12-31,146,191.0,23036,154750.0,-23.0,-85.0,N,N,-11.111111,0.0,7,5,13,1,6,3,11
BLISSGVS,2024-12-31,75,89.0,170886,362113.0,-15.0,-52.0,N,N,2.941176,12.903226,7,1,17,2,5,5,9
BLKASHYAP,2024-12-31,101,136.0,104430,349447.0,-25.0,-70.0,N,N,3.125,0.0,4,4,17,2,5,5,9
BLS,2024-12-31,36,54.0,722671,916758.0,-32.0,-21.0,N,Y,-0.487805,11.47541,10,4,11,2,5,6,8
BLSE,2024-12-31,34,37.0,105020,102908.0,-9.0,2.0,N,N,0.0,0.0,5,5,15,2,5,4,10
BLUEDART,2024-12-31,4,4.0,29884,7810.0,13.0,282.0,N,Y,-3.408718,-6.444444,3,7,15,2,5,5,9
BLUEJET,2024-12-31,13,34.0,56184,288420.0,-60.0,-80.0,N,N,0.0,18.316832,7,4,14,1,6,6,8
BLUESTARCO,2024-12-31,8,7.0,128870,100089.0,8.0,28.0,N,Y,7.995227,4.624277,11,2,12,4,3,7,7
BODALCHEM,2024-12-31,79,99.0,100075,155299.0,-20.0,-35.0,N,N,-3.448276,-6.666667,2,7,16,2,5,4,10
BOMDYEING,2024-12-31,67,73.0,442006,585515.0,-7.0,-24.0,N,N,-5.882353,-10.11236,7,5,13,4,3,7,7
BOROLTD,2024-12-31,31,23.0,73788,80139.0,34.0,-7.0,N,N,-3.932584,-9.042553,7,4,14,1,6,5,9
BOROSCI,2024-12-31,30,39.0,19532,45498.0,-22.0,-57.0,N,N,-2.777778,-5.405405,4,4,17,1,6,2,12
BOSCHLTD,2024-12-31,1,2.0,4121,8910.0,-21.0,-53.0,Y,Y,-1.616754,-1.877807,3,7,15,2,5,6,8
BPCL,2024-12-31,92,94.0,1769050,3703850.0,-1.0,-52.0,Y,Y,0.813008,-0.8,6,3,16,1,6,5,9
BPL,2024-12-31,92,84.0,189463,273877.0,9.0,-30.0,N,N,-14.0,-10.416667,7,3,15,0,7,1,13
BRIGADE,2024-12-31,10,9.0,86959,137732.0,6.0,-36.0,N,Y,0.381679,4.780876,8,2,15,3,4,6,8
BRITANNIA,2024-12-31,9,8.0,147776,155567.0,13.0,-5.0,Y,Y,1.104418,1.512097,4,7,14,3,4,8,6
BRNL,2024-12-31,28,46.0,11140,24324.0,-39.0,-54.0,N,N,-5.0,-5.0,7,5,13,2,5,4,10
BSE,2024-12-31,11,11.0,266441,392915.0,0.0,-32.0,Y,Y,-4.170213,-0.044385,6,1,18,4,3,8,6
BSE500IETF,2024-12-31,133,190.0,63369,136910.0,-30.0,-53.0,N,N,0.0,0.0,4,6,15,1,6,4,10
BSHSL,2024-12-31,17,21.0,9099,6683.0,-20.0,36.0,N,N,3.125,0.0,6,7,12,3,4,4,10
BSL,2024-12-31,16,28.0,13086,61269.0,-41.0,-78.0,N,N,-1.694915,-0.854701,7,3,15,2,5,3,11
BSLGOLDETF,2024-12-31,142,284.0,60869,127924.0,-50.0,-52.0,N,N,3.571429,3.571429,4,6,15,4,3,6,8
BSLNIFTY,2024-12-31,81,36.0,278389,124164.0,119.0,124.0,N,N,-8.333333,0.0,3,7,15,2,5,3,10
BSLSENETFG,2024-12-31,28,24.0,2138,2004.0,16.0,6.0,N,N,0.0,0.0,5,4,16,1,6,4,10
BSOFT,2024-12-31,39,38.0,740973,715484.0,1.0,3.0,Y,Y,-3.265306,-4.819277,7,4,14,3,4,5,9
BTML,2024-12-31,188,180.0,48008,85518.0,4.0,-43.0,N,N,0.0,-20.0,5,4,16,3,4,3,11
BURNPUR,2024-12-31,137,230.0,66579,149003.0,-40.0,-55.0,N,N,0.0,0.0,5,4,16,2,5,4,10
BUTTERFLY,2024-12-31,6,14.0,1654,7740.0,-55.0,-78.0,N,N,1.19403,3.039514,4,5,16,5,2,8,6
BVCL,2024-12-31,56,40.0,60129,16027.0,40.0,275.0,N,N,-4.761905,-4.761905,6,6,13,2,5,6,8
CALSOFT,2024-12-31,100,119.0,10381,20821.0,-16.0,-50.0,N,N,0.0,0.0,3,7,15,1,5,1,5
CAMLINFINE,2024-12-31,71,82.0,331628,597882.0,-14.0,-44.0,N,N,3.773585,10.0,10,2,13,4,3,8,6
CAMPUS,2024-12-31,31,29.0,432174,274117.0,6.0,57.0,N,Y,11.47541,9.677419,12,3,10,6,1,8,6
CAMS,2024-12-31,7,7.0,129263,125106.0,-10.0,3.0,Y,Y,2.286803,1.321378,10,2,13,5,2,8,6
CANBK,2024-12-31,206,235.0,5121510,7200306.0,-12.0,-28.0,Y,Y,0.0,-4.545455,6,6,13,3,4,6,8
CANFINHOME,2024-12-31,13,19.0,279050,228006.0,-28.0,22.0,Y,Y,1.26183,-3.603604,4,8,13,4,3,7,7
CANTABIL,2024-12-31,52,62.0,145015,238139.0,-16.0,-39.0,N,N,10.810811,18.269231,12,1,12,4,3,8,6
CAPACITE,2024-12-31,22,26.0,159637,353022.0,-17.0,-54.0,N,N,-1.075269,3.370787,8,3,14,2,5,5,9
CAPITALSFB,2024-12-31,45,44.0,83423,40144.0,2.0,107.0,N,N,7.826087,9.734513,6,3,16,4,3,8,6
CAPLIPOINT,2024-12-31,8,8.0,33712,57664.0,-4.0,-41.0,N,Y,7.959184,5.588822,10,1,14,5,2,8,6
CARBORUNIV,2024-12-31,8,9.0,153509,113010.0,-14.0,35.0,N,Y,-3.046595,-3.736655,4,7,14,4,3,8,6
CAREERP,2024-12-31,15,32.0,7847,11219.0,-50.0,-30.0,N,N,-0.598802,-4.046243,6,7,12,3,4,6,8
CARERATING,2024-12-31,14,9.0,24986,25861.0,51.0,-3.0,N,N,2.101576,1.745201,6,6,13,3,4,7,7
CARRARO,2024-12-31,22,27.0,238585,1077086.0,-17.0,-77.0,N,N,,,0,0,1,0,2,0,2
CARTRADE,2024-12-31,12,11.0,140297,144179.0,8.0,-2.0,N,N,-8.321168,-1.412873,10,5,10,3,4,7,7
CARYSIL,2024-12-31,8,8.0,16803,31740.0,-7.0,-47.0,N,N,-5.373134,-0.626959,5,5,15,2,5,5,9
CASTROLIND,2024-12-31,60,66.0,719436,824194.0,-9.0,-12.0,N,Y,-2.352941,-4.597701,5,4,16,1,6,3,11
CCHHL,2024-12-31,82,,21097,,,,N,N,0.0,-11.111111,5,6,14,1,0,1,0
CCL,2024-12-31,11,12.0,75255,65713.0,-2.0,14.0,N,Y,-0.632911,-2.180685,6,6,13,3,4,5,9
CDSL,2024-12-31,18,23.0,430248,762283.0,-18.0,-43.0,Y,Y,-5.703422,-4.980843,6,4,15,2,5,7,7
CEATLTD,2024-12-31,6,8.0,40200,77846.0,-24.0,-48.0,N,Y,7.047768,6.964006,8,0,17,5,2,7,7
CEIGALL,2024-12-31,36,32.0,92758,165139.0,11.0,-43.0,N,N,-4.0,-2.702703,6,5,14,2,5,5,9
CELEBRITY,2024-12-31,199,210.0,89447,125659.0,-5.0,-28.0,N,N,0.0,0.0,6,3,16,2,5,4,10
CELLO,2024-12-31,7,11.0,29303,76702.0,-31.0,-61.0,N,Y,-2.735562,-6.976744,2,5,18,3,4,6,8
CENTENKA,2024-12-31,12,17.0,13102,36254.0,-29.0,-63.0,N,N,-2.941176,-4.347826,5,5,15,1,6,4,10
CENTEXT,2024-12-31,104,109.0,48745,93691.0,-4.0,-47.0,N,N,-9.090909,0.0,6,4,15,3,4,7,6
CENTRALBK,2024-12-31,177,211.0,700497,1225234.0,-15.0,-42.0,N,Y,0.0,-4.166667,4,7,14,3,4,6,8
CENTRUM,2024-12-31,163,212.0,84276,269670.0,-23.0,-68.0,N,N,-6.666667,-12.5,7,2,16,2,5,5,9
CENTUM,2024-12-31,4,7.0,6215,24035.0,-38.0,-74.0,N,N,-2.876106,30.074074,5,4,16,3,4,7,7
CENTURYPLY,2024-12-31,7,9.0,100856,65593.0,-23.0,53.0,N,Y,-4.294479,-5.454545,6,4,15,2,5,7,7
CERA,2024-12-31,2,2.0,5384,5179.0,5.0,3.0,N,Y,3.783959,0.943693,7,3,15,4,3,6,8
CESC,2024-12-31,153,110.0,2420571,1424902.0,39.0,69.0,Y,Y,2.597403,1.282051,8,5,12,3,4,5,9
CEWATER,2024-12-31,17,31.0,207741,1809271.0,-43.0,-88.0,N,N,,,0,0,2,0,3,0,3
CGCL,2024-12-31,16,20.0,24756,38908.0,-19.0,-36.0,N,Y,-1.25,-5.952381,3,6,16,3,4,5,9
CGPOWER,2024-12-31,33,30.0,1146592,1053172.0,10.0,8.0,Y,Y,-0.645161,-3.144654,6,6,13,2,5,7,7
CHALET,2024-12-31,11,17.0,169685,192935.0,-35.0,-12.0,N,Y,-0.483092,9.574468,7,4,14,4,3,9,5
CHAMBLFERT,2024-12-31,43,46.0,145295,390819.0,-8.0,-62.0,Y,Y,-3.240741,-3.686636,6,5,14,1,6,4,10
CHEMBOND,2024-12-31,8,13.0,2841,20178.0,-37.0,-85.0,N,N,-3.11284,6.410256,7,5,13,2,5,6,8
CHEMCON,2024-12-31,12,20.0,9305,17945.0,-38.0,-48.0,N,N,-1.030928,-4.0,5,6,14,3,4,6,8
CHEMFAB,2024-12-31,5,8.0,965,7082.0,-37.0,-86.0,N,N,-4.824561,-4.824561,6,5,14,4,3,8,6
CHEMPLASTS,2024-12-31,5,9.0,16103,31515.0,-34.0,-48.0,N,Y,0.473934,2.415459,8,5,12,4,3,7,7
CHENNPETRO,2024-12-31,39,26.0,931991,280688.0,51.0,232.0,N,Y,5.15873,8.606557,6,5,14,2,5,3,11
CHEVIOT,2024-12-31,3,6.0,890,4328.0,-48.0,-79.0,N,N,-2.508961,-3.202847,7,3,15,3,4,3,11
CHOICEIN,2024-12-31,30,36.0,143885,169869.0,-16.0,-15.0,N,N,3.982301,3.982301,8,5,12,2,5,6,8
CHOLAFIN,2024-12-31,15,26.0,697049,1105502.0,-40.0,-36.0,Y,Y,-0.396825,-8.226691,6,6,13,2,5,4,10
CHOLAHLDNG,2024-12-31,5,12.0,100308,172098.0,-52.0,-41.0,N,Y,-2.791461,-4.516129,5,6,14,4,3,7,7
CIEINDIA,2024-12-31,9,14.0,80362,107084.0,-32.0,-24.0,N,Y,2.051282,-4.784689,5,4,16,4,3,6,8
CIGNITITEC,2024-12-31,15,7.0,141998,51260.0,110.0,177.0,N,N,-7.052897,-2.122016,7,4,14,3,4,7,7
CINEVISTA,2024-12-31,44,106.0,4776,18659.0,-58.0,-74.0,N,N,0.0,0.0,6,5,14,2,4,3,10
CIPLA,2024-12-31,21,22.0,970825,1145730.0,-4.0,-15.0,Y,Y,3.685897,9.661017,5,4,16,5,2,8,6
CLEAN,2024-12-31,8,8.0,29535,67092.0,1.0,-55.0,N,Y,-2.113821,3.082192,6,4,15,3,4,8,6
CLEDUCATE,2024-12-31,63,96.0,40834,159747.0,-33.0,-74.0,N,N,-4.0,0.0,7,5,13,3,4,3,8
CLSEL,2024-12-31,29,27.0,64776,84212.0,8.0,-23.0,N,N,6.470588,23.972603,10,0,15,4,3,5,9
CMSINFO,2024-12-31,13,15.0,191751,215480.0,-9.0,-11.0,N,N,-0.480769,-7.589286,5,4,16,4,3,9,5
COALINDIA,2024-12-31,82,68.0,4090198,4141956.0,20.0,-1.0,Y,Y,0.0,-4.142012,3,6,16,2,5,5,9
COASTCORP,2024-12-31,31,27.0,35895,21005.0,16.0,70.0,N,N,2.752294,8.737864,9,3,13,1,6,4,10
COCHINSHIP,2024-12-31,13,31.0,237281,1175422.0,-57.0,-79.0,N,Y,2.843602,-1.512859,7,3,15,1,1,1,1
COFORGE,2024-12-31,4,7.0,177139,224680.0,-34.0,-21.0,Y,Y,2.869368,11.941934,11,0,14,4,3,9,5
COLPAL,2024-12-31,13,9.0,335328,182703.0,36.0,83.0,Y,Y,-2.744425,-3.407155,4,5,16,1,6,5,9
COMMOIETF,2024-12-31,27,46.0,26650,43942.0,-40.0,-39.0,N,N,0.0,-2.777778,3,8,14,3,4,6,8
COMPUSOFT,2024-12-31,63,96.0,21178,62757.0,-34.0,-66.0,N,N,0.0,0.0,5,8,12,2,5,3,11
CONCOR,2024-12-31,19,22.0,299323,421805.0,-13.0,-29.0,Y,Y,2.147239,-4.310345,4,5,16,3,4,6,8
CONCORDBIO,2024-12-31,11,5.0,115178,25805.0,111.0,346.0,N,Y,3.543743,4.938272,8,4,13,3,4,7,7
CONFIPET,2024-12-31,96,93.0,318128,240048.0,2.0,32.0,N,N,-3.225806,-9.090909,5,7,13,2,5,2,12
CONS,2024-12-31,80,33.0,5350,2351.0,143.0,127.0,N,N,2.083333,2.083333,3,7,15,2,4,4,9
CONSOFINVT,2024-12-31,14,25.0,2315,11649.0,-41.0,-80.0,N,N,-6.315789,-9.183673,3,3,19,0,7,3,11
CONSUMBEES,2024-12-31,47,51.0,27441,47740.0,-8.0,-42.0,N,N,0.0,1.923077,5,6,14,3,4,7,7
CONSUMIETF,2024-12-31,27,72.0,5670,15825.0,-62.0,-64.0,N,N,0.0,2.083333,3,6,16,3,4,7,7
CONTROLPR,2024-12-31,9,10.0,11041,10844.0,-7.0,1.0,N,N,3.642384,4.333333,6,5,14,6,1,10,4
CORALFINAC,2024-12-31,74,104.0,82850,195496.0,-29.0,-57.0,N,N,9.090909,20.0,8,5,12,0,2,0,2
CORDSCABLE,2024-12-31,18,28.0,12672,36016.0,-36.0,-64.0,N,N,-2.222222,-8.333333,7,3,15,2,5,4,10
COROMANDEL,2024-12-31,11,14.0,298736,312859.0,-22.0,-4.0,Y,Y,1.923077,10.724234,8,2,15,4,3,7,7
COSMOFIRST,2024-12-31,18,28.0,44279,239247.0,-34.0,-81.0,N,N,-3.712871,12.753623,9,0,16,3,4,6,8
COUNCODOS,2024-12-31,278,338.0,83177,164367.0,-17.0,-49.0,N,N,0.0,0.0,6,6,13,3,4,6,8
CPSEETF,2024-12-31,271,86.0,2792033,1140743.0,215.0,144.0,N,N,0.0,-2.702703,3,6,16,2,5,4,10
CRAFTSMAN,2024-12-31,2,4.0,6330,24703.0,-41.0,-74.0,N,Y,3.405995,12.5,7,4,14,3,4,5,9
CREATIVE,2024-12-31,8,12.0,4158,20202.0,-31.0,-79.0,N,N,2.349869,-7.109005,7,3,15,3,4,5,9
CREDITACC,2024-12-31,9,11.0,73940,138838.0,-16.0,-46.0,N,Y,8.695652,2.179837,4,7,14,5,2,7,7
CREST,2024-12-31,12,22.0,4817,21609.0,-43.0,-77.0,N,N,-3.225806,-8.629442,2,9,14,4,3,8,6
CRISIL,2024-12-31,5,4.0,44583,25098.0,22.0,77.0,N,Y,15.375154,27.272727,9,3,13,5,2,9,5
CROMPTON,2024-12-31,49,40.0,482498,640666.0,23.0,-24.0,Y,Y,1.212121,-0.595238,5,4,16,3,4,6,8
CROWN,2024-12-31,46,109.0,13480,37527.0,-57.0,-64.0,N,N,3.409091,-5.208333,5,6,14,1,1,1,1
CSBBANK,2024-12-31,21,21.0,101797,161890.0,-1.0,-37.0,N,N,0.0,0.763359,6,3,16,2,5,4,10
CSLFINANCE,2024-12-31,25,23.0,16589,22995.0,9.0,-27.0,N,N,-0.740741,2.290076,6,4,15,3,4,8,6
CTE,2024-12-31,50,51.0,29139,33992.0,-1.0,-14.0,N,N,-2.222222,4.761905,10,2,13,0,7,1,13
CUB,2024-12-31,80,97.0,401760,874744.0,-17.0,-54.0,Y,Y,-1.351351,-2.666667,8,4,13,2,5,5,9
CUBEXTUB,2024-12-31,13,41.0,5418,23088.0,-68.0,-76.0,N,N,-7.692308,-7.692308,4,5,16,1,6,3,11
CUMMINSIND,2024-12-31,11,11.0,291135,412405.0,-4.0,-29.0,Y,Y,-1.423488,-5.331511,6,6,13,4,3,8,6
CUPID,2024-12-31,53,110.0,76356,272725.0,-51.0,-72.0,N,N,-3.030303,-3.030303,4,7,14,2,5,4,10
CYBERMEDIA,2024-12-31,132,59.0,64019,19127.0,123.0,234.0,N,N,0.0,0.0,7,4,14,1,6,1,12
CYIENT,2024-12-31,11,9.0,215063,154399.0,12.0,39.0,Y,Y,-4.779412,-8.264463,7,5,13,2,5,4,10
CYIENTDLM,2024-12-31,12,14.0,44790,94077.0,-17.0,-52.0,N,N,-1.393728,4.428044,7,4,14,3,4,5,9
DABUR,2024-12-31,35,55.0,395966,1548962.0,-35.0,-74.0,Y,Y,0.469484,3.883495,3,5,17,2,5,5,9
