SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
RAJESHEXPO,2025-01-01,36,37.0,129180,254035.0,-2.0,-49.0,N,Y,1.030928,1.030928,7,3,15,2,5,6,8
RAJMET,2025-01-01,187,339.0,315734,1088889.0,-44.0,-71.0,N,N,0.0,0.0,2,6,17,4,3,7,6
RAJRATAN,2025-01-01,11,13.0,7939,17370.0,-11.0,-54.0,N,N,0.990099,0.990099,5,3,17,3,4,5,9
RAJSREESUG,2025-01-01,45,47.0,13416,18688.0,-5.0,-28.0,N,N,4.166667,-3.846154,3,8,14,3,4,6,8
RALLIS,2025-01-01,19,20.0,79571,181459.0,-7.0,-56.0,N,N,2.439024,-3.816794,7,7,11,3,4,4,10
RAMANEWS,2025-01-01,226,153.0,32068,27036.0,47.0,18.0,N,N,0.0,0.0,6,4,15,1,6,2,12
RAMAPHO,2025-01-01,14,18.0,9969,4660.0,-19.0,113.0,N,N,0.0,1.219512,5,5,15,3,4,6,8
RAMASTEEL,2025-01-01,618,490.0,1883482,2616531.0,26.0,-28.0,N,N,0.0,0.0,5,4,16,4,3,7,7
RAMCOCEM,2025-01-01,12,22.0,20214,172106.0,-45.0,-88.0,Y,Y,-3.325416,0.0,7,1,17,2,5,4,10
RAMCOIND,2025-01-01,34,45.0,29799,82232.0,-23.0,-63.0,N,N,-0.847458,0.0,6,4,15,4,3,7,7
RAMCOSYS,2025-01-01,23,24.0,25552,35440.0,-4.0,-27.0,N,N,0.552486,-8.080808,6,4,15,2,5,2,12
RAMKY,2025-01-01,27,24.0,25465,26457.0,14.0,-3.0,N,N,7.509881,1.872659,6,5,14,4,3,4,10
RAMRAT,2025-01-01,15,13.0,6902,11712.0,10.0,-41.0,N,N,0.414938,1.25523,5,4,16,4,3,7,7
RANASUG,2025-01-01,170,158.0,67291,96304.0,7.0,-30.0,N,N,0.0,0.0,4,4,17,1,5,3,9
RANEENGINE,2025-01-01,5,11.0,1524,3869.0,-48.0,-60.0,N,N,-5.434783,-4.918033,6,6,13,1,6,4,10
RANEHOLDIN,2025-01-01,4,7.0,1217,7558.0,-35.0,-83.0,N,N,-1.056803,0.807537,4,4,17,3,4,7,7
RATEGAIN,2025-01-01,10,15.0,26374,96321.0,-29.0,-72.0,N,N,5.154639,4.794521,4,6,15,5,2,8,6
RATNAMANI,2025-01-01,2,5.0,7738,26136.0,-48.0,-70.0,N,Y,-2.465555,-1.537335,3,5,17,3,4,7,7
RATNAVEER,2025-01-01,51,62.0,106682,245373.0,-17.0,-56.0,N,N,2.564103,-1.234568,5,6,14,2,5,3,11
RAYMOND,2025-01-01,9,15.0,27538,99172.0,-35.0,-72.0,N,Y,-4.933333,-3.125,4,4,17,1,6,3,11
RAYMONDLSL,2025-01-01,12,9.0,23216,53060.0,37.0,-56.0,N,N,3.444181,-3.543743,6,6,13,4,3,6,8
RBA,2025-01-01,78,93.0,184002,802627.0,-15.0,-77.0,N,N,9.090909,9.090909,6,6,13,5,2,8,6
RBL,2025-01-01,5,6.0,1540,3247.0,-19.0,-52.0,N,N,0.251889,-4.096386,10,2,13,2,5,5,9
RBLBANK,2025-01-01,186,204.0,2140352,3902041.0,-8.0,-45.0,Y,Y,1.538462,-7.042254,4,8,13,3,4,5,9
RBZJEWEL,2025-01-01,66,57.0,110807,99080.0,15.0,11.0,N,N,-5.681818,2.469136,8,8,9,0,7,0,7
RCF,2025-01-01,105,85.0,1034594,833433.0,22.0,24.0,N,Y,8.571429,4.109589,9,2,14,3,4,5,9
RECLTD,2025-01-01,70,76.0,1376154,3070625.0,-8.0,-55.0,Y,Y,-1.388889,-6.578947,6,5,14,3,4,5,9
REDINGTON,2025-01-01,50,50.0,323348,721802.0,0.0,-55.0,N,Y,-3.448276,-1.176471,4,3,18,2,5,5,9
REDTAPE,2025-01-01,11,17.0,12343,47455.0,-35.0,-73.0,N,N,2.486188,10.089021,8,4,13,3,4,8,6
RELAXO,2025-01-01,7,7.0,16804,24594.0,-5.0,-31.0,N,N,0.0,-0.754717,6,5,14,4,3,7,7
RELCHEMQ,2025-01-01,31,17.0,12187,5644.0,82.0,115.0,N,N,0.0,-3.26087,4,7,14,1,6,1,13
RELIABLE,2025-01-01,16,19.0,3065,4801.0,-16.0,-36.0,N,N,3.225806,0.0,5,8,12,4,3,4,10
RELIANCE,2025-01-01,42,40.0,2746921,8136604.0,5.0,-66.0,Y,Y,-0.194175,0.0,2,10,13,3,4,5,9
RELIGARE,2025-01-01,45,65.0,274913,1076678.0,-29.0,-74.0,N,N,-10.0,-6.4,9,2,14,1,6,4,10
RELINFRA,2025-01-01,304,150.0,4593024,1312595.0,101.0,249.0,N,N,9.836066,11.666667,8,4,13,2,0,2,0
RELTD,2025-01-01,59,58.0,25269,19968.0,1.0,26.0,N,N,-3.636364,-3.636364,6,5,14,1,1,1,1
REMSONSIND,2025-01-01,28,32.0,19255,33953.0,-12.0,-43.0,N,N,-3.174603,-8.955224,5,7,13,4,3,6,7
RENUKA,2025-01-01,253,255.0,919038,1449392.0,0.0,-36.0,N,Y,0.0,0.0,3,5,17,2,5,4,10
REPCOHOME,2025-01-01,15,17.0,65410,96642.0,-10.0,-32.0,N,N,3.409091,-2.673797,1,10,14,1,6,4,10
REPRO,2025-01-01,7,12.0,3850,8173.0,-35.0,-52.0,N,N,-2.542373,-9.090909,5,3,17,2,5,4,10
RESPONIND,2025-01-01,589,132.0,2121889,414782.0,344.0,411.0,N,N,3.809524,-5.217391,4,4,17,3,4,5,9
RETAIL,2025-01-01,100,118.0,7191,14435.0,-14.0,-50.0,N,N,0.0,-5.263158,7,3,13,3,4,4,10
RGL,2025-01-01,75,94.0,80257,176488.0,-20.0,-54.0,N,N,1.369863,-1.333333,5,3,17,5,2,9,5
RHIM,2025-01-01,12,13.0,58384,72275.0,-8.0,-19.0,N,Y,-0.943396,-7.488987,8,3,14,1,6,2,12
RICOAUTO,2025-01-01,91,49.0,255859,105696.0,82.0,142.0,N,N,-2.777778,-5.405405,5,6,14,2,4,4,9
RIIL,2025-01-01,15,17.0,33459,41187.0,-11.0,-18.0,N,N,2.466368,-5.578512,5,6,14,2,5,3,11
RISHABH,2025-01-01,15,18.0,6082,14349.0,-17.0,-57.0,N,N,2.857143,-2.702703,6,5,14,3,4,4,10
RITCO,2025-01-01,28,29.0,30846,38249.0,-2.0,-19.0,N,N,3.067485,-2.325581,8,5,12,4,3,6,8
RITES,2025-01-01,76,42.0,507516,454984.0,79.0,11.0,N,Y,5.084746,1.639344,8,5,12,3,4,6,8
RKEC,2025-01-01,60,70.0,30375,57828.0,-14.0,-47.0,N,N,-4.878049,0.0,5,5,15,2,5,6,8
RKFORGE,2025-01-01,15,19.0,37270,116349.0,-17.0,-67.0,N,Y,-1.033592,-3.282828,4,5,16,3,4,4,10
RKSWAMY,2025-01-01,23,39.0,20605,92596.0,-40.0,-77.0,N,N,2.777778,4.716981,9,2,14,3,4,6,8
RML,2025-01-01,7,7.0,4517,3837.0,0.0,17.0,N,N,2.452316,-1.570681,5,4,16,2,5,4,10
ROHLTD,2025-01-01,55,26.0,134558,30815.0,107.0,336.0,N,N,11.188811,9.655172,8,1,16,2,5,4,10
ROLEXRINGS,2025-01-01,3,4.0,5542,5884.0,-11.0,-5.0,N,N,-3.333333,-9.688581,4,7,14,3,4,6,8
ROML,2025-01-01,15,27.0,1244,4571.0,-44.0,-72.0,N,N,0.0,-4.347826,8,3,14,2,5,3,11
ROSSARI,2025-01-01,5,6.0,8968,16382.0,-17.0,-45.0,N,N,1.519757,-2.906977,5,6,14,3,4,4,10
ROSSTECH,2025-01-01,16,21.0,9220,13896.0,-25.0,-33.0,N,N,-0.507614,-11.312217,3,3,10,5,2,5,2
ROTO,2025-01-01,48,40.0,137253,101681.0,18.0,34.0,N,N,4.8,1.550388,5,3,17,2,5,5,9
ROUTE,2025-01-01,6,9.0,9490,35665.0,-28.0,-73.0,N,Y,3.141361,0.853242,4,4,17,2,5,3,11
RPEL,2025-01-01,12,13.0,27212,26318.0,-4.0,3.0,N,N,5.033557,11.785714,6,5,14,3,4,8,6
RPGLIFE,2025-01-01,6,5.0,4328,5534.0,16.0,-21.0,N,N,0.434311,-0.323276,7,5,13,2,5,4,10
RPOWER,2025-01-01,743,455.0,13323607,9566799.0,63.0,39.0,N,N,5.555556,0.0,9,2,14,2,0,2,0
RPPL,2025-01-01,28,101.0,16223,73935.0,-72.0,-78.0,N,N,0.0,0.0,5,6,14,2,5,4,10
RPSGVENT,2025-01-01,16,14.0,62196,27565.0,11.0,125.0,N,N,10.39261,-4.208417,7,4,14,4,3,5,9
RPTECH,2025-01-01,43,36.0,62332,149427.0,18.0,-58.0,N,N,-1.149425,4.878049,8,1,16,2,5,4,10
RRKABEL,2025-01-01,4,10.0,18476,58254.0,-61.0,-68.0,N,Y,3.275862,0.672269,4,4,17,4,3,6,8
RSWM,2025-01-01,34,32.0,43581,39358.0,7.0,10.0,N,N,-3.571429,-2.409639,6,3,16,3,4,6,8
RSYSTEMS,2025-01-01,12,32.0,21428,91562.0,-63.0,-76.0,N,N,-2.970297,-1.507538,3,6,16,4,3,5,9
RTNINDIA,2025-01-01,168,123.0,846845,607874.0,36.0,39.0,N,Y,0.0,-6.896552,7,5,13,2,5,5,9
RTNPOWER,2025-01-01,480,459.0,2539305,5070044.0,4.0,-49.0,N,N,0.0,0.0,9,2,14,1,6,3,11
RUBFILA,2025-01-01,51,40.0,25423,43119.0,26.0,-41.0,N,N,0.0,-5.714286,5,4,16,2,5,3,11
RUBYMILLS,2025-01-01,13,27.0,7501,29413.0,-49.0,-74.0,N,N,-1.785714,-10.569106,5,5,15,2,5,3,11
RUCHINFRA,2025-01-01,96,148.0,23086,72588.0,-35.0,-68.0,N,N,0.0,0.0,5,5,15,3,4,4,9
RUCHIRA,2025-01-01,32,39.0,17387,40138.0,-16.0,-56.0,N,N,1.818182,1.818182,8,2,15,4,3,5,9
RUPA,2025-01-01,35,39.0,28010,67656.0,-9.0,-58.0,N,N,0.0,-3.636364,6,4,15,3,4,5,9
RUSHIL,2025-01-01,122,171.0,86644,280676.0,-28.0,-69.0,N,N,0.0,-6.666667,4,8,13,1,6,5,9
RUSTOMJEE,2025-01-01,17,13.0,10051,15361.0,24.0,-34.0,N,N,0.0,2.867384,6,5,14,2,5,5,9
RVNL,2025-01-01,47,43.0,815572,1033760.0,7.0,-21.0,N,Y,-0.552486,-6.25,6,5,14,1,6,3,11
SADBHAV,2025-01-01,500,385.0,508896,601757.0,29.0,-15.0,N,N,-8.333333,-8.333333,5,4,16,1,6,2,12
SADBHIN,2025-01-01,305,374.0,150589,267594.0,-18.0,-43.0,N,N,0.0,0.0,3,9,13,2,5,4,10
SADHNANIQ,2025-01-01,149,168.0,157697,624367.0,-11.0,-74.0,N,N,-26.086957,-19.047619,4,7,14,1,6,1,13
SAFARI,2025-01-01,2,5.0,3532,16307.0,-46.0,-78.0,N,N,2.697674,0.0,6,5,14,4,3,8,6
SAGARDEEP,2025-01-01,64,54.0,19433,15722.0,17.0,23.0,N,N,0.0,9.090909,7,4,14,3,4,7,7
SAGCEM,2025-01-01,15,21.0,9664,17594.0,-31.0,-45.0,N,N,3.26087,1.06383,6,6,13,6,1,8,6
SAGILITY,2025-01-01,735,580.0,15136709,17310713.0,26.0,-12.0,N,N,0.0,17.647059,8,2,15,4,3,7,7
SAHYADRI,2025-01-01,13,12.0,2417,3282.0,6.0,-26.0,N,N,-0.746269,-2.205882,3,7,15,5,2,7,7
SAIL,2025-01-01,174,237.0,2035419,4501948.0,-26.0,-54.0,Y,Y,-5.882353,-9.433962,7,5,13,4,3,7,7
SAILIFE,2025-01-01,37,41.0,535610,4297108.0,-9.0,-87.0,N,N,6.688963,,3,1,5,3,4,4,6
SAKAR,2025-01-01,21,26.0,7898,17939.0,-20.0,-55.0,N,N,0.0,-2.307692,5,9,11,2,5,4,10
SAKHTISUG,2025-01-01,135,106.0,83111,71230.0,28.0,16.0,N,N,0.0,-7.142857,7,3,15,2,5,3,11
SAKSOFT,2025-01-01,28,29.0,39687,55126.0,-1.0,-28.0,N,N,0.0,-4.166667,7,5,13,3,4,5,9
SALASAR,2025-01-01,648,448.0,10220965,2785792.0,44.0,266.0,N,N,0.0,0.0,4,7,14,1,6,2,12
SALONA,2025-01-01,11,10.0,197,516.0,6.0,-61.0,N,N,-4.0,0.0,3,6,16,1,6,4,10
SALSTEEL,2025-01-01,109,124.0,33196,46402.0,-11.0,-28.0,N,N,0.0,0.0,3,7,15,2,5,4,10
SALZERELEC,2025-01-01,13,14.0,39118,78075.0,-11.0,-49.0,N,N,-6.763285,9.867173,10,3,12,1,6,6,8
SAMHI,2025-01-01,43,44.0,552834,746359.0,-1.0,-25.0,N,N,2.380952,7.5,8,5,12,4,3,6,8
SAMMAANCAP,2025-01-01,116,133.0,804741,2765263.0,-12.0,-70.0,N,Y,1.587302,-3.030303,6,5,14,3,4,4,10
SANATHAN,2025-01-01,55,48.0,330807,3162776.0,14.0,-89.0,N,N,,,0,0,3,1,3,1,3
SANDESH,2025-01-01,5,4.0,492,1171.0,7.0,-57.0,N,N,-0.730994,-1.451379,9,4,12,0,7,3,11
SANDHAR,2025-01-01,18,20.0,34674,32247.0,-9.0,7.0,N,N,-0.909091,-3.539823,6,6,13,3,4,5,9
SANDUMA,2025-01-01,40,35.0,64447,119769.0,12.0,-46.0,N,N,4.117647,-12.376238,4,6,15,3,4,3,11
SANGAMIND,2025-01-01,38,21.0,20291,27155.0,80.0,-25.0,N,N,-3.804348,7.272727,9,0,16,2,5,4,10
SANGHIIND,2025-01-01,163,191.0,153942,558084.0,-14.0,-72.0,N,N,0.0,-21.212121,5,4,16,2,5,3,11
SANGHVIMOV,2025-01-01,17,21.0,49542,117120.0,-16.0,-57.0,N,N,1.5625,-5.109489,5,7,13,2,5,4,10
SANGINITA,2025-01-01,257,165.0,45567,34099.0,55.0,33.0,N,N,16.666667,16.666667,4,7,14,3,4,3,10
SANOFI,2025-01-01,2,3.0,2843,7078.0,-16.0,-59.0,N,Y,-1.498271,2.110713,5,5,15,4,3,10,4
SANOFICONR,2025-01-01,3,7.0,1503,14350.0,-52.0,-89.0,N,N,2.074074,3.401701,5,2,18,7,0,11,3
SANSERA,2025-01-01,6,6.0,61209,52924.0,0.0,15.0,N,N,-3.149606,-4.056162,3,10,12,4,3,7,7
SANSTAR,2025-01-01,62,67.0,125685,223534.0,-7.0,-43.0,N,N,4.0,-1.886792,8,3,14,4,3,6,8
SAPPHIRE,2025-01-01,18,18.0,116881,204459.0,0.0,-42.0,N,Y,8.148148,12.307692,9,5,11,4,3,7,7
SARDAEN,2025-01-01,25,20.0,156466,197069.0,21.0,-20.0,N,N,2.01005,4.102564,8,4,13,2,5,5,9
SAREGAMA,2025-01-01,16,15.0,234221,144650.0,8.0,61.0,N,Y,1.0,-0.492611,8,5,12,2,5,6,8
SARVESHWAR,2025-01-01,601,715.0,4269940,4822680.0,-15.0,-11.0,N,N,0.0,0.0,5,4,16,1,5,1,12
SASKEN,2025-01-01,5,5.0,2805,5835.0,10.0,-51.0,N,N,1.027397,4.733728,6,4,15,4,3,9,5
SASTASUNDR,2025-01-01,16,23.0,5841,32345.0,-31.0,-81.0,N,N,0.0,-12.987013,5,3,17,3,4,4,10
SATIA,2025-01-01,49,79.0,45320,145833.0,-37.0,-68.0,N,N,0.0,0.0,8,6,11,2,5,5,9
SATIN,2025-01-01,23,34.0,36507,101651.0,-31.0,-64.0,N,N,3.225806,-3.030303,5,4,16,4,3,5,9
SATINDLTD,2025-01-01,68,99.0,77444,211637.0,-30.0,-63.0,N,N,0.0,-10.0,4,7,14,4,3,6,8
SAURASHCEM,2025-01-01,40,59.0,15918,123579.0,-32.0,-87.0,N,N,13.636364,8.695652,7,4,14,2,5,4,10
SBC,2025-01-01,610,626.0,1377910,1077756.0,-2.0,27.0,N,N,0.0,0.0,7,4,14,3,4,7,7
SBCL,2025-01-01,11,15.0,27160,55166.0,-27.0,-50.0,N,N,2.057613,1.639344,4,5,16,4,3,5,8
SBFC,2025-01-01,116,120.0,348555,820067.0,-2.0,-57.0,N,Y,5.555556,2.702703,7,4,14,5,2,7,7
SBGLP,2025-01-01,185,153.0,142711,222296.0,20.0,-35.0,N,N,1.851852,1.851852,6,4,15,4,3,8,6
SBICARD,2025-01-01,20,20.0,161697,282251.0,0.0,-42.0,Y,Y,-2.061856,-3.716216,7,3,15,1,6,4,10
SBIETFCON,2025-01-01,24,37.0,2363,5117.0,-32.0,-53.0,N,N,0.0,2.083333,3,3,19,4,3,8,6
SBIETFIT,2025-01-01,23,21.0,2505,3523.0,9.0,-28.0,N,N,-1.010101,-1.507538,7,4,14,4,3,6,8
SBIETFPB,2025-01-01,34,53.0,1369,5426.0,-34.0,-74.0,N,N,0.943396,0.943396,4,2,19,3,4,6,8
SBIETFQLTY,2025-01-01,15,40.0,1026,4197.0,-60.0,-75.0,N,N,0.0,0.0,7,4,14,4,3,8,6
SBILIFE,2025-01-01,11,22.0,265275,1161153.0,-49.0,-77.0,Y,Y,-0.337838,1.027397,4,7,14,5,2,7,7
SBIN,2025-01-01,57,52.0,3460010,4469258.0,10.0,-22.0,Y,Y,-3.468208,-4.022989,4,7,14,2,5,4,10
SBINEQWETF,2025-01-01,49,155.0,7005,35249.0,-68.0,-80.0,N,N,0.0,0.0,7,6,12,2,5,5,9
SBISILVER,2025-01-01,136,249.0,42126,99926.0,-45.0,-57.0,N,N,-2.702703,-5.263158,6,7,12,3,4,5,9
SCHAEFFLER,2025-01-01,2,3.0,12196,34425.0,-33.0,-64.0,N,Y,4.37276,-2.084734,5,6,14,4,3,8,6
SCHAND,2025-01-01,27,27.0,11112,20652.0,0.0,-46.0,N,N,0.0,-4.210526,6,5,14,3,4,4,10
SCHNEIDER,2025-01-01,10,14.0,43107,91377.0,-25.0,-52.0,N,Y,1.52439,-1.769912,7,4,14,4,3,7,7
SCI,2025-01-01,53,61.0,268685,485570.0,-13.0,-44.0,N,Y,1.136364,-6.315789,4,4,17,2,5,4,10
SCILAL,2025-01-01,87,140.0,321166,283503.0,-37.0,13.0,N,N,0.0,-3.571429,6,5,14,3,4,4,10
SDBL,2025-01-01,63,67.0,132028,374572.0,-6.0,-64.0,N,N,2.222222,-4.166667,8,6,11,1,6,4,10
SDL26BEES,2025-01-01,44,3416.0,101,277538.0,-98.0,-99.0,N,N,0.0,3.921569,5,6,14,5,2,11,3
SEAMECLTD,2025-01-01,8,7.0,5468,8455.0,10.0,-35.0,N,N,6.329114,8.62069,6,4,15,4,3,8,6
SECMARK,2025-01-01,10,21.0,365,2829.0,-49.0,-87.0,N,N,0.0,-2.083333,5,8,12,3,4,5,9
SECURKLOUD,2025-01-01,100,49.0,35772,16558.0,104.0,116.0,N,N,0.0,0.0,5,6,14,1,6,4,10
SELAN,2025-01-01,9,12.0,10141,18204.0,-29.0,-44.0,N,N,0.57971,-2.80112,6,6,13,1,6,5,9
SELMC,2025-01-01,20,32.0,2838,13272.0,-37.0,-78.0,N,N,-5.0,-5.0,5,5,15,0,7,2,12
SENCO,2025-01-01,13,12.0,89662,164071.0,5.0,-45.0,N,N,4.175824,-0.420168,3,7,15,4,3,7,7
SENORES,2025-01-01,45,55.0,421908,3589906.0,-18.0,-88.0,N,N,,,0,0,2,1,2,1,2
SENSEXADD,2025-01-01,114,26.0,2587,1031.0,334.0,150.0,N,N,0.0,3.030303,6,7,12,4,3,5,9
SENSEXETF,2025-01-01,29,42.0,3346,11305.0,-30.0,-70.0,N,N,0.0,-2.941176,4,5,16,3,4,5,9
SENSEXIETF,2025-01-01,10,24.0,1250,5223.0,-59.0,-76.0,N,N,-0.26738,-0.26738,3,6,16,4,3,6,8
SEPC,2025-01-01,839,648.0,2481518,3022433.0,29.0,-17.0,N,N,0.0,-10.0,6,4,15,3,4,4,10
SEQUENT,2025-01-01,92,63.0,174599,200069.0,44.0,-12.0,N,N,5.405405,4.0,5,6,14,2,0,2,0
SERVOTECH,2025-01-01,70,105.0,222024,629228.0,-33.0,-64.0,N,N,4.411765,-1.388889,5,6,14,2,5,3,11
SESHAPAPER,2025-01-01,19,19.0,11679,12474.0,0.0,-6.0,N,N,4.761905,0.0,6,5,14,3,4,5,9
SETF10GILT,2025-01-01,169,262.0,4570,12117.0,-35.0,-62.0,N,N,0.0,3.030303,5,3,17,5,2,10,4
SETFGOLD,2025-01-01,308,520.0,889700,1306847.0,-40.0,-31.0,N,N,0.0,3.703704,7,3,15,4,3,9,5
SETFNIF50,2025-01-01,47,157.0,186898,1286926.0,-69.0,-85.0,N,N,0.0,0.0,4,6,15,2,5,6,7
SETFNIFBK,2025-01-01,23,118.0,13737,146876.0,-79.0,-90.0,N,N,-0.454545,-0.454545,3,5,17,4,3,7,7
SETFNN50,2025-01-01,18,17.0,25258,23269.0,9.0,8.0,N,N,-1.302932,-3.809524,4,7,14,3,4,6,8
SFL,2025-01-01,12,12.0,61276,80656.0,-5.0,-24.0,N,N,7.360406,9.87013,11,2,12,3,4,6,8
SGL,2025-01-01,98,94.0,17717,28744.0,3.0,-38.0,N,N,14.285714,0.0,10,3,12,3,4,6,8
SHAH,2025-01-01,256,383.0,198963,468408.0,-33.0,-57.0,N,N,0.0,0.0,7,4,14,3,3,3,3
SHAKTIPUMP,2025-01-01,30,37.0,304905,598159.0,-18.0,-49.0,N,N,15.970516,35.243553,7,4,14,5,2,5,2
SHALBY,2025-01-01,50,32.0,67336,58264.0,55.0,15.0,N,N,4.301075,-2.020202,6,4,15,2,5,3,11
SHALPAINTS,2025-01-01,22,60.0,19227,78169.0,-63.0,-75.0,N,N,-3.703704,8.333333,7,6,12,3,4,7,7
SHANKARA,2025-01-01,20,21.0,45125,35597.0,-2.0,26.0,N,N,7.168459,10.740741,7,2,16,5,2,8,6
SHANTI,2025-01-01,354,1675.0,220110,650089.0,-78.0,-66.0,N,N,16.666667,16.666667,8,2,15,4,3,8,6
SHANTIGEAR,2025-01-01,10,9.0,4507,11793.0,8.0,-61.0,N,N,4.433498,-2.752294,5,6,14,4,3,6,8
SHARDACROP,2025-01-01,8,13.0,43245,56603.0,-31.0,-23.0,N,N,5.230769,2.39521,6,4,15,2,5,4,10
SHARDAMOTR,2025-01-01,6,6.0,6076,19309.0,0.0,-68.0,N,N,-0.127877,-4.872107,4,7,14,2,5,6,8
SHAREINDIA,2025-01-01,77,57.0,377102,762839.0,35.0,-50.0,N,N,-1.5625,5.0,9,3,13,3,4,6,8
SHARIABEES,2025-01-01,6,11.0,1270,2486.0,-37.0,-48.0,N,N,0.892857,1.801802,4,7,14,4,3,7,6
SHEMAROO,2025-01-01,16,26.0,7103,15490.0,-37.0,-54.0,N,N,1.515152,-4.285714,5,5,15,2,5,5,9
SHILPAMED,2025-01-01,17,18.0,77034,183888.0,-7.0,-58.0,N,N,4.878049,2.994012,7,4,14,3,4,6,8
SHIVALIK,2025-01-01,52,22.0,51679,40446.0,133.0,27.0,N,N,0.0,6.953642,6,3,16,3,4,6,8
SHIVAMAUTO,2025-01-01,88,110.0,52435,125977.0,-19.0,-58.0,N,N,5.555556,-5.0,7,4,14,3,4,3,11
SHIVAMILLS,2025-01-01,25,37.0,4917,25704.0,-30.0,-80.0,N,N,2.380952,4.878049,3,8,14,5,2,5,9
SHIVATEX,2025-01-01,12,15.0,1547,4466.0,-20.0,-65.0,N,N,-3.125,0.0,5,6,14,3,4,3,11
SHK,2025-01-01,27,20.0,135134,142223.0,37.0,-4.0,N,N,6.730769,-0.892857,6,6,13,3,4,6,8
SHOPERSTOP,2025-01-01,16,20.0,15805,124207.0,-16.0,-87.0,N,N,-2.681992,2.834008,5,4,16,4,3,7,7
SHREDIGCEM,2025-01-01,52,60.0,52784,86194.0,-12.0,-38.0,N,N,0.0,0.0,6,6,13,2,5,5,9
SHREECEM,2025-01-01,2,3.0,4450,19856.0,-17.0,-77.0,Y,Y,-6.191599,-3.155427,10,4,11,2,5,6,8
SHREEPUSHK,2025-01-01,16,29.0,12026,58259.0,-44.0,-79.0,N,N,2.962963,-5.442177,7,5,13,3,4,4,10
SHRENIK,2025-01-01,1185,1462.0,845196,1545630.0,-18.0,-45.0,N,N,,,9,3,13,0,0,0,0
SHREYANIND,2025-01-01,19,24.0,9853,9530.0,-19.0,3.0,N,N,-1.960784,3.092784,5,6,14,2,5,6,8
SHRIPISTON,2025-01-01,4,5.0,11934,23610.0,-20.0,-49.0,N,N,6.892523,2.693603,6,3,16,5,2,7,7
SHRIRAMFIN,2025-01-01,9,12.0,84829,548135.0,-27.0,-84.0,Y,Y,1.235585,-7.105064,6,5,14,3,4,6,8
SHRIRAMPPS,2025-01-01,88,85.0,216688,400093.0,4.0,-45.0,N,N,2.272727,-2.173913,6,5,14,2,5,4,10
SHYAMCENT,2025-01-01,152,177.0,80629,109621.0,-13.0,-26.0,N,N,0.0,0.0,6,3,16,0,5,3,9
SHYAMMETL,2025-01-01,18,16.0,115442,100842.0,7.0,14.0,N,Y,0.641026,-7.917889,4,9,12,4,3,6,8
SIEMENS,2025-01-01,5,8.0,115726,232980.0,-39.0,-50.0,Y,Y,-2.647161,-13.333333,6,3,16,5,2,9,5
SIGACHI,2025-01-01,320,166.0,329931,436207.0,92.0,-24.0,N,N,-4.545455,-4.545455,6,4,15,2,5,4,10
SIGIND,2025-01-01,46,41.0,12500,27627.0,13.0,-54.0,N,N,3.448276,0.0,5,5,15,1,6,2,12
SIGMA,2025-01-01,6,23.0,3855,4029.0,-71.0,-4.0,N,N,-2.112676,-8.552632,3,7,15,5,2,6,8
SIGNATURE,2025-01-01,34,37.0,15406,141736.0,-6.0,-89.0,N,Y,8.159393,11.328125,7,6,12,5,2,11,3
SIKKO,2025-01-01,87,65.0,34779,41208.0,32.0,-15.0,N,N,7.142857,12.5,9,1,15,5,2,8,6
SIL,2025-01-01,33,63.0,10454,38429.0,-47.0,-72.0,N,N,9.090909,0.0,5,3,17,4,3,6,8
SILGO,2025-01-01,47,57.0,10872,26044.0,-16.0,-58.0,N,N,0.0,-5.882353,7,6,12,1,6,1,13
SILLYMONKS,2025-01-01,126,262.0,12830,40353.0,-51.0,-68.0,N,N,0.0,22.222222,7,5,13,3,4,7,7
SILVER,2025-01-01,157,126.0,172620,143816.0,24.0,20.0,N,N,0.0,-5.128205,4,4,17,4,3,7,7
SILVER1,2025-01-01,89,192.0,24100,74619.0,-53.0,-67.0,N,N,0.0,-5.263158,4,6,15,3,4,5,9
SILVERADD,2025-01-01,115,697.0,14564,247638.0,-83.0,-94.0,N,N,-2.777778,-5.405405,6,5,14,3,4,7,7
SILVERBEES,2025-01-01,212,291.0,2702199,5650514.0,-27.0,-52.0,N,N,-2.777778,-5.405405,5,6,14,3,4,6,7
SILVERETF,2025-01-01,112,181.0,82950,145814.0,-38.0,-43.0,N,N,0.0,-5.263158,5,6,14,3,4,6,8
SILVERIETF,2025-01-01,457,293.0,1068638,834847.0,55.0,28.0,N,N,0.0,-5.128205,3,5,17,2,5,5,9
SILVERTUC,2025-01-01,16,30.0,11096,5126.0,-46.0,116.0,N,N,4.844291,9.782609,4,6,15,6,1,8,6
SILVRETF,2025-01-01,119,160.0,15036,35313.0,-25.0,-57.0,N,N,-2.702703,-5.263158,5,7,13,5,2,8,5
SINCLAIR,2025-01-01,90,59.0,459394,141974.0,50.0,223.0,N,N,5.660377,21.73913,10,1,14,2,5,5,9
SINDHUTRAD,2025-01-01,178,302.0,114305,432542.0,-40.0,-73.0,N,N,0.0,-10.0,7,4,14,3,4,5,9
