SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
VASCONEQ,2024-12-30,142,171.0,172247,307020.0,-16.0,-43.0,N,N,,,6,4,15,1,8,2,14
VBL,2024-12-30,122,47.0,12570042,2427118.0,156.0,417.0,Y,Y,,,6,5,14,7,2,10,6
VEDL,2024-12-30,113,82.0,11836989,4784199.0,36.0,147.0,Y,Y,,,4,5,16,4,5,7,9
VEEDOL,2024-12-30,6,6.0,8691,6918.0,6.0,25.0,N,N,,,5,5,15,7,2,10,6
VENKEYS,2024-12-30,5,6.0,6189,12364.0,-20.0,-49.0,N,N,,,9,1,15,2,7,7,9
VENTIVE,2024-12-30,58,,6863496,,,,N,N,,,0,0,0,0,2,0,2
VENUSPIPES,2024-12-30,7,7.0,20284,36357.0,-5.0,-44.0,N,N,,,2,10,13,0,9,3,13
VENUSREM,2024-12-30,26,15.0,16928,8905.0,71.0,90.0,N,N,,,7,4,14,1,8,3,13
VERANDA,2024-12-30,64,47.0,85305,114164.0,36.0,-25.0,N,N,,,6,1,18,5,4,6,10
VERTOZ,2024-12-30,401,438.0,685027,1212884.0,-8.0,-43.0,N,N,,,3,6,16,3,6,4,12
VESUVIUS,2024-12-30,4,5.0,12341,11501.0,-21.0,7.0,N,N,,,2,9,14,5,4,6,10
VGUARD,2024-12-30,15,18.0,109501,183185.0,-18.0,-40.0,N,Y,,,6,3,16,4,5,9,7
VHL,2024-12-30,2,2.0,864,1231.0,1.0,-29.0,N,N,,,3,7,15,1,8,2,14
VIDHIING,2024-12-30,13,21.0,12217,35098.0,-34.0,-65.0,N,N,,,8,4,13,4,5,8,8
VIJAYA,2024-12-30,7,11.0,116789,169286.0,-32.0,-31.0,N,Y,,,5,5,15,6,3,11,5
VIKASECO,2024-12-30,847,1147.0,2108085,2415569.0,-26.0,-12.0,N,N,,,7,5,13,0,9,0,15
VIKASLIFE,2024-12-30,361,685.0,1868798,3063699.0,-47.0,-39.0,N,N,,,3,6,16,0,9,1,15
VIMTALABS,2024-12-30,21,16.0,125430,44750.0,29.0,180.0,N,N,,,8,2,15,5,4,8,8
VINATIORGA,2024-12-30,3,5.0,15681,45704.0,-40.0,-65.0,N,Y,,,4,6,15,5,4,7,9
VINCOFE,2024-12-30,97,131.0,107000,298566.0,-25.0,-64.0,N,N,,,6,6,13,3,6,4,12
VINDHYATEL,2024-12-30,6,7.0,20135,10865.0,-3.0,85.0,N,N,,,5,5,15,3,6,4,12
VINEETLAB,2024-12-30,52,44.0,49732,35107.0,18.0,41.0,N,N,,,6,4,15,3,6,4,12
VINYLINDIA,2024-12-30,9,14.0,5612,10907.0,-36.0,-48.0,N,N,,,7,3,15,2,7,3,13
VIPCLOTHNG,2024-12-30,496,296.0,410028,522897.0,67.0,-21.0,N,N,,,8,2,15,2,7,6,10
VIPIND,2024-12-30,16,24.0,140847,203650.0,-31.0,-30.0,N,Y,,,7,6,12,7,2,9,7
VIRINCHI,2024-12-30,197,110.0,599121,146487.0,78.0,308.0,N,N,,,7,6,12,0,9,2,14
VISAKAIND,2024-12-30,47,80.0,33594,92640.0,-41.0,-63.0,N,N,,,9,4,12,3,6,5,11
VISHNU,2024-12-30,24,34.0,72396,77743.0,-30.0,-6.0,N,N,,,6,3,16,5,4,8,8
VISHWARAJ,2024-12-30,445,325.0,221302,341272.0,36.0,-35.0,N,N,,,4,5,16,5,3,8,7
VIVIDHA,2024-12-30,638,833.0,299533,422448.0,-23.0,-29.0,N,N,,,5,7,13,0,6,0,11
VLSFINANCE,2024-12-30,27,21.0,17311,23744.0,26.0,-27.0,N,N,,,1,7,17,3,6,5,11
VMART,2024-12-30,2,4.0,3547,12008.0,-47.0,-70.0,N,N,,,4,6,15,6,3,10,6
VMM,2024-12-30,259,266.0,12941032,78156478.0,-2.0,-83.0,N,N,,,1,0,6,4,5,5,5
VOLTAMP,2024-12-30,2,2.0,5616,9155.0,-23.0,-38.0,N,N,,,7,8,10,7,2,7,9
VOLTAS,2024-12-30,27,18.0,2583973,418349.0,51.0,517.0,Y,Y,,,6,7,12,3,6,6,10
VPRPL,2024-12-30,47,56.0,268081,511352.0,-15.0,-47.0,N,N,,,8,3,14,1,8,3,13
VRAJ,2024-12-30,28,42.0,23134,85529.0,-34.0,-72.0,N,N,,,5,3,17,1,8,3,13
VRLLOG,2024-12-30,5,15.0,30926,41279.0,-65.0,-25.0,N,N,,,5,5,15,6,3,8,8
VSSL,2024-12-30,10,18.0,23262,26617.0,-41.0,-12.0,N,N,,,2,8,15,1,8,3,12
VSTIND,2024-12-30,16,17.0,74246,140074.0,-8.0,-46.0,N,N,,,8,3,14,2,7,4,12
VSTL,2024-12-30,17,21.0,10997,14341.0,-18.0,-23.0,N,N,,,4,9,12,0,9,0,16
VSTTILLERS,2024-12-30,3,3.0,4357,2102.0,22.0,107.0,N,N,,,8,3,14,6,3,11,5
VTL,2024-12-30,7,15.0,72728,120685.0,-52.0,-39.0,N,Y,,,5,4,16,5,4,9,7
WAAREEENER,2024-12-30,14,17.0,209163,557847.0,-14.0,-62.0,N,N,,,5,3,17,1,8,2,14
WABAG,2024-12-30,16,14.0,130191,309981.0,16.0,-58.0,N,N,,,5,4,16,2,7,6,10
WALCHANNAG,2024-12-30,64,75.0,347739,312155.0,-14.0,11.0,N,N,,,7,4,14,1,8,3,13
WANBURY,2024-12-30,49,97.0,79065,117353.0,-49.0,-32.0,N,N,,,8,2,15,1,8,5,11
WCIL,2024-12-30,56,55.0,161205,247984.0,1.0,-34.0,N,N,,,7,6,12,1,8,2,14
WEBELSOLAR,2024-12-30,23,24.0,183083,195401.0,-4.0,-6.0,N,N,,,10,1,14,3,6,8,8
WEIZMANIND,2024-12-30,34,32.0,8902,15955.0,6.0,-44.0,N,N,,,8,2,15,2,7,3,13
WEL,2024-12-30,74,82.0,143725,233259.0,-10.0,-38.0,N,N,,,7,2,16,4,5,5,11
WELCORP,2024-12-30,26,25.0,157689,155116.0,2.0,1.0,N,Y,,,10,2,13,8,1,13,3
WELENT,2024-12-30,44,29.0,441389,204103.0,52.0,116.0,N,N,,,8,1,16,5,4,10,6
WELINV,2024-12-30,6,9.0,259,1046.0,-31.0,-75.0,N,N,,,8,6,11,3,6,6,10
WELSPUNLIV,2024-12-30,51,77.0,528631,1243226.0,-33.0,-57.0,N,Y,,,7,3,15,1,8,3,13
WENDT,2024-12-30,1,1.0,77,237.0,-7.0,-67.0,N,N,,,7,3,15,2,7,5,11
WESTLIFE,2024-12-30,9,15.0,67420,103004.0,-40.0,-34.0,N,Y,,,8,3,14,5,4,9,7
WEWIN,2024-12-30,32,22.0,4195,8811.0,47.0,-52.0,N,N,,,7,3,15,3,6,6,10
WHEELS,2024-12-30,10,8.0,9487,7187.0,16.0,32.0,N,N,,,6,5,14,3,6,5,11
WHIRLPOOL,2024-12-30,6,6.0,139953,45183.0,-7.0,209.0,N,Y,,,7,5,13,4,5,11,5
WILLAMAGOR,2024-12-30,40,57.0,9758,25848.0,-29.0,-62.0,N,N,,,9,5,11,0,9,2,14
WINDLAS,2024-12-30,9,10.0,9495,12919.0,-10.0,-26.0,N,N,,,6,4,15,5,4,8,8
WINDMACHIN,2024-12-30,35,62.0,77804,136707.0,-43.0,-43.0,N,N,,,6,5,14,1,8,3,13
WIPL,2024-12-30,49,31.0,8147,10041.0,57.0,-18.0,N,N,,,10,2,13,2,7,4,12
WIPRO,2024-12-30,114,88.0,8023833,5011050.0,28.0,60.0,Y,Y,,,6,4,15,3,6,8,8
WOCKPHARMA,2024-12-30,23,27.0,128284,222559.0,-15.0,-42.0,N,N,,,8,4,13,4,5,6,10
WONDERLA,2024-12-30,7,9.0,134425,56217.0,-23.0,139.0,N,N,,,4,7,14,3,6,6,10
WORTH,2024-12-30,142,65.0,213590,92733.0,118.0,130.0,N,N,,,6,5,14,5,4,7,9
WSI,2024-12-30,31,40.0,19856,42768.0,-23.0,-53.0,N,N,,,5,8,12,2,7,3,13
WSTCSTPAPR,2024-12-30,11,16.0,43339,85739.0,-31.0,-49.0,N,N,,,6,5,14,3,6,6,10
XCHANGING,2024-12-30,54,60.0,62772,99125.0,-10.0,-36.0,N,N,,,5,6,14,4,5,6,10
XPROINDIA,2024-12-30,11,13.0,18313,23577.0,-14.0,-22.0,N,N,,,7,5,13,2,7,5,11
XTGLOBAL,2024-12-30,28,37.0,11591,15425.0,-24.0,-24.0,N,N,,,7,5,13,2,7,3,13
YASHO,2024-12-30,6,7.0,6392,11879.0,-9.0,-46.0,N,N,,,6,4,15,1,8,4,12
YATHARTH,2024-12-30,17,18.0,528327,181426.0,-6.0,191.0,N,N,,,7,5,13,2,7,7,9
YATRA,2024-12-30,69,79.0,73683,157270.0,-12.0,-53.0,N,N,,,7,4,14,7,2,11,5
YESBANK,2024-12-30,720,867.0,24525805,21974339.0,-16.0,11.0,Y,Y,,,4,5,16,2,7,5,11
YUKEN,2024-12-30,6,7.0,11583,5911.0,-21.0,95.0,N,N,,,3,8,14,4,5,6,10
ZEEL,2024-12-30,124,171.0,2002128,2848060.0,-27.0,-29.0,N,Y,,,4,5,16,0,9,1,15
ZEELEARN,2024-12-30,308,401.0,192361,486573.0,-23.0,-60.0,N,N,,,5,4,16,5,2,6,8
ZENSARTECH,2024-12-30,14,22.0,169644,257060.0,-36.0,-34.0,N,Y,,,8,5,12,2,7,4,12
ZENTEC,2024-12-30,15,18.0,150237,348517.0,-16.0,-56.0,N,N,,,10,2,13,8,1,14,2
ZFCVINDIA,2024-12-30,2,3.0,2896,10766.0,-29.0,-73.0,N,Y,,,4,6,15,6,3,8,8
ZIMLAB,2024-12-30,44,45.0,31415,59989.0,-3.0,-47.0,N,N,,,3,6,16,3,6,5,11
ZODIAC,2024-12-30,7,12.0,11181,11279.0,-42.0,0.0,N,N,,,5,6,14,4,5,7,9
ZODIACLOTH,2024-12-30,37,38.0,8704,28370.0,-1.0,-69.0,N,N,,,10,2,13,3,6,5,11
ZOMATO,2024-12-30,433,204.0,99311023,29501279.0,112.0,236.0,Y,Y,,,7,5,13,6,3,9,7
ZOTA,2024-12-30,21,23.0,28556,57712.0,-9.0,-50.0,N,N,,,10,2,13,3,6,7,9
ZUARI,2024-12-30,64,53.0,157800,119166.0,19.0,32.0,N,N,,,5,6,14,1,8,3,13
ZUARIIND,2024-12-30,31,28.0,50213,46493.0,8.0,8.0,N,N,,,3,8,14,2,7,4,12
ZYDUSLIFE,2024-12-30,51,24.0,3335088,460997.0,104.0,623.0,Y,Y,,,6,9,10,2,7,5,11
ZYDUSWELL,2024-12-30,4,8.0,12927,24410.0,-47.0,-47.0,N,N,,,6,4,15,4,5,7,9
