SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
ABSLAMC,2025-01-03,15,12.0,191799,203116.0,22.0,-5.0,N,Y,1.47929,2.083333,3,5,17,2,5,3,11
ABSLBANETF,2025-01-03,36,96.0,13063,52863.0,-62.0,-75.0,N,N,0.0,0.0,8,5,12,1,5,3,10
ABSLLIQUID,2025-01-03,208,228.0,13168,5953.0,-8.0,121.0,N,N,-0.950119,2.962963,0,0,25,1,3,5,5
ABSLNN50ET,2025-01-03,33,43.0,8565,15800.0,-23.0,-45.0,N,N,0.0,-3.225806,5,5,15,4,3,6,8
ABSLPSE,2025-01-03,404,566.0,214862,457510.0,-28.0,-53.0,N,N,0.0,0.0,2,5,18,4,2,7,6
ACC,2025-01-03,9,11.0,47465,103874.0,-20.0,-54.0,Y,Y,-2.61661,-6.037322,5,6,14,3,4,5,9
ACCELYA,2025-01-03,10,15.0,9517,21712.0,-29.0,-56.0,N,N,3.338633,2.040816,5,6,14,2,5,3,11
ACCURACY,2025-01-03,298,217.0,235999,226027.0,37.0,4.0,N,N,0.0,0.0,4,3,18,1,6,4,10
ACE,2025-01-03,13,14.0,95656,206262.0,-8.0,-53.0,N,Y,3.606557,10.683012,8,6,11,2,5,5,9
ACEINTEG,2025-01-03,43,28.0,3711,6919.0,51.0,-46.0,N,N,0.0,0.0,4,7,14,2,5,3,11
ACI,2025-01-03,13,13.0,32995,60767.0,-1.0,-45.0,N,Y,-0.722022,1.851852,6,6,13,3,4,8,6
ACL,2025-01-03,31,37.0,12437,18473.0,-17.0,-32.0,N,N,0.0,2.941176,5,2,18,3,4,5,9
ACLGATI,2025-01-03,94,57.0,110517,109623.0,63.0,0.0,N,N,0.0,-2.564103,4,7,14,2,5,4,10
ACMESOLAR,2025-01-03,49,51.0,370935,515937.0,-3.0,-28.0,N,N,-0.990099,-6.542056,7,5,13,5,2,6,8
ADANIENSOL,2025-01-03,36,30.0,1090700,703521.0,17.0,55.0,Y,Y,2.39521,3.951368,5,4,16,5,2,7,7
ADANIENT,2025-01-03,17,18.0,211130,518863.0,-3.0,-59.0,Y,Y,5.637982,4.911591,7,4,14,3,4,4,10
ADANIGREEN,2025-01-03,30,31.0,571065,1513220.0,-2.0,-62.0,Y,Y,-3.348214,-8.649789,4,4,17,3,4,3,11
ADANIPORTS,2025-01-03,30,30.0,1081374,1204037.0,0.0,-10.0,Y,Y,-4.580153,-0.793651,5,5,15,3,4,5,9
ADANIPOWER,2025-01-03,55,54.0,758904,1450148.0,1.0,-47.0,N,Y,1.401869,0.930233,3,4,18,2,5,3,11
ADFFOODS,2025-01-03,27,36.0,40736,102913.0,-23.0,-60.0,N,N,-2.380952,-12.142857,3,5,17,2,5,3,11
ADL,2025-01-03,28,26.0,2588,1592.0,9.0,62.0,N,N,5.128205,0.0,9,5,11,3,1,3,1
ADORWELD,2025-01-03,5,7.0,4485,7546.0,-26.0,-40.0,N,N,-1.67364,-0.212314,4,7,14,3,4,7,7
ADSL,2025-01-03,41,45.0,98211,105709.0,-9.0,-7.0,N,N,-0.990099,-4.761905,5,7,13,3,4,3,11
ADVANIHOTR,2025-01-03,72,50.0,61627,41697.0,42.0,47.0,N,N,0.0,0.0,7,4,14,3,4,4,9
ADVENZYMES,2025-01-03,14,14.0,67811,78640.0,-2.0,-13.0,N,N,0.0,-5.095541,7,5,13,3,4,4,10
AEGISLOG,2025-01-03,18,17.0,198267,137152.0,5.0,44.0,N,Y,-0.294985,7.643312,7,5,13,0,7,2,12
AEROFLEX,2025-01-03,44,52.0,187786,311132.0,-15.0,-39.0,N,N,3.529412,0.0,5,3,17,4,3,7,7
AETHER,2025-01-03,15,11.0,52668,15555.0,36.0,238.0,N,N,3.005464,5.898876,8,1,16,4,3,5,9
AFCONS,2025-01-03,44,53.0,1338342,864228.0,-15.0,54.0,N,N,0.444444,3.196347,5,3,17,1,6,2,12
AFFLE,2025-01-03,10,12.0,56563,173190.0,-20.0,-67.0,N,Y,0.542005,-1.198402,8,5,12,3,4,5,9
AFFORDABLE,2025-01-03,9,15.0,3749,11781.0,-37.0,-68.0,N,N,0.738007,3.018868,4,5,16,4,3,6,8
AFIL,2025-01-03,88,60.0,212282,113467.0,45.0,87.0,N,N,-12.5,-16.666667,4,6,15,4,3,5,9
AGARIND,2025-01-03,11,13.0,7802,25627.0,-18.0,-69.0,N,N,-3.119266,-4.0,4,4,17,4,3,6,8
AGI,2025-01-03,13,12.0,105930,85918.0,8.0,23.0,N,N,-8.979592,-11.683168,8,3,14,1,6,3,11
AGIIL,2025-01-03,9,18.0,3468,18867.0,-50.0,-81.0,N,N,-1.585205,0.0,7,2,16,1,6,6,8
AGRITECH,2025-01-03,18,21.0,10212,14875.0,-11.0,-31.0,N,N,6.25,-1.162791,4,4,17,0,7,0,14
AGROPHOS,2025-01-03,48,65.0,19835,27427.0,-25.0,-27.0,N,N,0.0,0.0,5,5,15,2,5,3,11
AGSTRA,2025-01-03,127,232.0,320295,1198859.0,-45.0,-73.0,N,N,3.571429,-12.121212,6,5,14,3,4,4,10
AHL,2025-01-03,71,67.0,275662,135415.0,6.0,103.0,N,N,-5.309735,-13.709677,3,8,14,2,5,4,10
AHLADA,2025-01-03,30,40.0,13479,16045.0,-25.0,-15.0,N,N,0.0,-4.878049,4,4,17,4,3,5,9
AHLEAST,2025-01-03,20,24.0,12957,8235.0,-16.0,57.0,N,N,1.388889,4.285714,9,3,13,1,6,4,10
AHLUCONT,2025-01-03,3,5.0,102327,37379.0,-38.0,173.0,N,N,-4.408353,-8.849558,3,7,15,2,5,6,8
AIAENG,2025-01-03,3,8.0,7960,52357.0,-56.0,-84.0,N,Y,-0.564573,-0.704722,4,6,15,5,2,7,7
AIIL,2025-01-03,11,8.0,59568,38199.0,26.0,55.0,N,N,14.689266,9.581646,9,3,13,6,1,7,7
AIRAN,2025-01-03,114,94.0,172085,137181.0,21.0,25.0,N,N,0.0,-6.666667,6,6,13,2,5,4,10
AIROLAM,2025-01-03,21,36.0,6646,27676.0,-39.0,-75.0,N,N,-5.263158,0.0,9,2,14,1,6,2,12
AJANTPHARM,2025-01-03,3,5.0,63375,50439.0,-31.0,25.0,N,Y,1.87234,1.959114,5,9,11,5,2,9,5
AJMERA,2025-01-03,12,12.0,14421,25628.0,-5.0,-43.0,N,N,4.494382,-1.273885,6,4,15,3,4,5,9
AJOONI,2025-01-03,849,822.0,1053171,600027.0,3.0,75.0,N,N,0.0,0.0,6,7,12,0,4,0,11
AKASH,2025-01-03,28,30.0,5937,4531.0,-6.0,31.0,N,N,7.142857,7.142857,5,6,14,5,2,6,8
AKG,2025-01-03,210,197.0,19973,48921.0,6.0,-59.0,N,N,0.0,0.0,4,5,16,2,5,4,9
AKSHARCHEM,2025-01-03,20,18.0,4731,19829.0,10.0,-76.0,N,N,-0.775194,3.225806,5,5,15,2,5,2,12
AKUMS,2025-01-03,27,28.0,84718,224654.0,-4.0,-62.0,N,Y,3.125,11.392405,5,5,15,3,4,6,8
AKZOINDIA,2025-01-03,3,4.0,3565,6486.0,-30.0,-45.0,N,N,0.275103,1.744592,2,8,15,3,4,5,9
ALANKIT,2025-01-03,368,238.0,841743,302551.0,54.0,178.0,N,N,11.111111,11.111111,7,3,15,1,5,2,11
ALBERTDAVD,2025-01-03,6,5.0,5627,3224.0,21.0,74.0,N,N,4.718693,1.943463,7,4,14,4,3,5,9
ALEMBICLTD,2025-01-03,43,58.0,188850,215351.0,-25.0,-12.0,N,N,0.0,-5.0,6,4,15,3,4,4,10
ALICON,2025-01-03,5,6.0,7372,9970.0,-8.0,-26.0,N,N,3.529412,-2.222222,6,4,15,2,5,4,10
ALKALI,2025-01-03,23,26.0,2657,8911.0,-10.0,-70.0,N,N,0.0,0.0,6,4,15,3,4,5,9
ALKEM,2025-01-03,4,4.0,29633,49876.0,-19.0,-40.0,Y,Y,0.658762,3.898459,6,7,12,4,3,8,6
ALKYLAMINE,2025-01-03,5,4.0,14289,24187.0,6.0,-40.0,N,Y,-4.481434,-6.75,2,8,15,3,4,5,9
ALLCARGO,2025-01-03,103,96.0,390462,749258.0,7.0,-47.0,N,N,0.0,-4.545455,2,9,14,2,5,5,9
ALLDIGI,2025-01-03,7,7.0,5339,5624.0,7.0,-5.0,N,N,-0.487805,2.255639,4,6,15,3,4,5,9
ALOKINDS,2025-01-03,381,344.0,2341301,1967452.0,10.0,19.0,N,Y,0.0,0.0,8,5,12,2,5,4,10
ALPHA,2025-01-03,186,173.0,514567,527779.0,7.0,-2.0,N,N,0.0,0.0,4,6,15,5,2,7,7
ALPHAETF,2025-01-03,275,358.0,287333,559797.0,-22.0,-48.0,N,N,0.0,0.0,7,3,15,5,2,8,5
ALPHAGEO,2025-01-03,12,23.0,6768,39017.0,-44.0,-82.0,N,N,-3.125,2.762431,7,3,15,1,6,4,10
ALPL30IETF,2025-01-03,294,665.0,591418,1269813.0,-55.0,-53.0,N,N,0.0,0.0,5,7,13,4,3,7,6
AMBER,2025-01-03,9,9.0,127347,175990.0,3.0,-27.0,N,Y,-2.595835,32.853026,7,5,13,4,3,7,7
AMBICAAGAR,2025-01-03,34,38.0,9548,11884.0,-8.0,-19.0,N,N,0.0,0.0,9,6,10,2,3,4,8
AMBIKCO,2025-01-03,7,6.0,13641,9774.0,11.0,39.0,N,N,3.80117,0.141044,9,2,14,2,5,2,12
AMBUJACEM,2025-01-03,51,36.0,1442382,786130.0,44.0,83.0,Y,Y,-0.865801,-2.136752,7,4,14,3,4,5,9
AMDIND,2025-01-03,79,28.0,45018,6184.0,174.0,627.0,N,N,12.0,7.692308,7,3,15,3,4,3,11
AMIORG,2025-01-03,10,8.0,111120,77008.0,21.0,44.0,N,N,-7.345226,3.154206,7,6,12,4,3,8,6
AMJLAND,2025-01-03,39,64.0,22449,130452.0,-39.0,-82.0,N,N,-3.448276,-3.448276,5,4,16,1,6,3,11
AMNPLST,2025-01-03,26,23.0,28771,30026.0,11.0,-4.0,N,N,-3.703704,15.044248,8,4,13,2,5,7,7
AMRUTANJAN,2025-01-03,7,9.0,5818,9536.0,-26.0,-38.0,N,N,0.332226,-0.657895,3,6,16,4,3,9,5
ANANDRATHI,2025-01-03,4,5.0,14659,19496.0,-13.0,-24.0,N,Y,-2.078385,-5.066206,6,6,13,1,5,3,10
ANANTRAJ,2025-01-03,23,29.0,314940,637932.0,-19.0,-50.0,N,Y,6.086957,14.733542,12,2,11,5,2,7,7
ANDHRAPAP,2025-01-03,65,50.0,76961,120669.0,30.0,-36.0,N,N,0.0,-6.976744,4,5,16,3,4,4,9
ANDHRSUGAR,2025-01-03,39,60.0,105501,69971.0,-34.0,50.0,N,N,2.5,2.5,4,6,15,4,3,6,8
ANGELONE,2025-01-03,14,14.0,636012,300523.0,1.0,111.0,Y,Y,-2.698283,-9.021407,7,5,13,3,4,3,11
ANMOL,2025-01-03,109,89.0,42266,49270.0,22.0,-14.0,N,N,0.0,-8.333333,4,7,14,1,5,3,10
ANTGRAPHIC,2025-01-03,673,1475.0,289839,763871.0,-54.0,-62.0,N,N,0.0,0.0,4,6,15,2,3,3,4
ANUHPHR,2025-01-03,15,18.0,27224,35984.0,-17.0,-24.0,N,N,3.296703,,1,2,6,3,4,3,7
ANUP,2025-01-03,5,4.0,19923,17709.0,28.0,12.0,N,N,-0.610583,-1.809651,8,3,14,2,5,3,11
ANURAS,2025-01-03,15,22.0,24480,55877.0,-32.0,-56.0,N,N,0.664452,-0.655738,5,5,15,5,2,7,7
APARINDS,2025-01-03,4,3.0,56635,26845.0,11.0,110.0,N,Y,6.613695,13.765586,7,3,15,4,3,8,6
APCL,2025-01-03,16,38.0,3707,11574.0,-57.0,-67.0,N,N,4.411765,-2.739726,7,3,15,5,2,7,7
APCOTEXIND,2025-01-03,16,20.0,6040,23627.0,-21.0,-74.0,N,N,0.636943,2.597403,6,4,15,3,4,5,9
APEX,2025-01-03,51,37.0,63478,80365.0,37.0,-21.0,N,N,8.910891,-0.900901,8,3,14,3,4,4,10
APLAPOLLO,2025-01-03,17,18.0,273108,301745.0,-2.0,-9.0,Y,Y,6.984127,3.85208,7,5,13,5,2,8,6
APLLTD,2025-01-03,17,8.0,117949,56860.0,100.0,107.0,N,Y,0.688073,2.570093,5,5,15,6,1,8,6
APOLLO,2025-01-03,234,150.0,8825308,2062993.0,56.0,327.0,N,N,45.0,45.0,6,4,15,6,1,7,7
APOLLOHOSP,2025-01-03,6,6.0,97663,134489.0,-5.0,-27.0,Y,Y,-0.556101,3.295957,8,5,12,3,4,7,7
APOLLOPIPE,2025-01-03,16,15.0,12580,23291.0,6.0,-45.0,N,N,-1.515152,0.0,5,6,14,5,2,7,7
APOLLOTYRE,2025-01-03,54,42.0,844624,627202.0,28.0,34.0,Y,Y,-6.578947,-2.739726,8,3,14,4,3,6,8
APOLSINHOT,2025-01-03,5,5.0,1287,1287.0,-2.0,0.0,N,N,2.595628,4.160888,7,7,11,2,5,4,10
APTECHT,2025-01-03,40,54.0,39536,86898.0,-25.0,-54.0,N,N,-3.797468,-5.0,5,4,16,2,5,3,11
APTUS,2025-01-03,21,41.0,397526,835868.0,-48.0,-52.0,N,Y,-2.362205,-1.587302,3,5,17,1,6,4,10
ARCHIDPLY,2025-01-03,42,43.0,11948,29625.0,-3.0,-59.0,N,N,-4.081633,2.173913,5,6,14,3,4,4,10
ARCHIES,2025-01-03,80,73.0,16380,14194.0,9.0,15.0,N,N,0.0,0.0,6,5,14,2,2,2,2
ARE&M,2025-01-03,12,13.0,226604,223032.0,-9.0,1.0,N,Y,-2.362205,-4.615385,5,7,13,3,4,5,9
ARIHANTCAP,2025-01-03,57,88.0,118575,160426.0,-35.0,-26.0,N,N,2.380952,-2.272727,5,7,13,2,5,3,11
ARIHANTSUP,2025-01-03,29,27.0,103227,44894.0,7.0,129.0,N,N,15.104167,18.181818,9,2,14,4,3,5,9
ARKADE,2025-01-03,120,104.0,1955676,1271531.0,15.0,53.0,N,N,6.944444,10.0,11,2,12,4,3,8,6
ARMANFIN,2025-01-03,7,6.0,17019,14321.0,5.0,18.0,N,N,4.618474,-2.979516,5,8,12,2,5,4,10
AROGRANITE,2025-01-03,36,28.0,8258,7595.0,25.0,8.0,N,N,5.0,5.0,5,7,13,3,4,4,10
ARROWGREEN,2025-01-03,8,12.0,11193,19698.0,-37.0,-43.0,N,N,0.909091,-4.584527,6,5,14,3,4,6,8
ARTEMISMED,2025-01-03,37,32.0,56873,67616.0,15.0,-15.0,N,N,1.503759,0.0,7,3,15,4,3,7,7
ARVEE,2025-01-03,15,21.0,857,1710.0,-28.0,-49.0,N,N,-7.594937,-12.048193,7,5,13,4,3,7,6
ARVIND,2025-01-03,17,20.0,76418,239374.0,-15.0,-68.0,N,N,0.0,-3.409091,8,2,15,4,3,6,8
ARVINDFASN,2025-01-03,13,19.0,161430,257575.0,-31.0,-37.0,N,N,0.462963,2.358491,1,8,16,3,4,6,8
ARVSMART,2025-01-03,10,10.0,33507,24215.0,0.0,38.0,N,N,4.336043,-0.516796,3,6,16,5,2,7,7
ASAHIINDIA,2025-01-03,15,9.0,123092,28454.0,58.0,332.0,N,Y,-3.492063,-1.618123,6,3,16,4,3,8,6
ASAHISONG,2025-01-03,20,17.0,3033,5156.0,17.0,-41.0,N,N,6.756757,-4.819277,6,4,15,5,2,5,9
ASAL,2025-01-03,8,9.0,7460,7703.0,-12.0,-3.0,N,N,1.433692,-0.352113,6,7,12,1,6,2,12
ASALCBR,2025-01-03,11,12.0,15786,25160.0,-2.0,-37.0,N,N,2.876106,1.528384,7,4,14,2,5,7,7
ASHAPURMIN,2025-01-03,97,64.0,591231,135381.0,50.0,336.0,N,N,12.121212,3.351955,8,3,14,4,3,6,8
ASHIANA,2025-01-03,32,32.0,100450,99513.0,0.0,0.0,N,N,10.144928,5.555556,8,5,12,2,5,5,9
ASHOKA,2025-01-03,54,70.0,1014395,1026843.0,-23.0,-1.0,N,N,6.722689,4.098361,8,2,15,2,5,4,10
ASHOKLEY,2025-01-03,126,121.0,2535025,2450750.0,4.0,3.0,Y,Y,5.376344,3.157895,4,6,15,5,2,7,7
ASIANENE,2025-01-03,43,44.0,114429,127523.0,-3.0,-10.0,N,N,2.5,5.128205,8,1,16,2,5,3,11
ASIANPAINT,2025-01-03,15,14.0,838429,634555.0,5.0,32.0,Y,Y,2.098636,-0.102669,4,7,14,2,5,4,10
ASIANTILES,2025-01-03,164,155.0,218176,233939.0,6.0,-6.0,N,N,3.571429,-3.333333,5,4,16,3,4,5,9
ASKAUTOLTD,2025-01-03,20,23.0,94295,114727.0,-12.0,-17.0,N,N,5.102041,2.487562,8,3,14,3,4,3,11
ASMS,2025-01-03,1121,195.0,605085,136644.0,474.0,342.0,N,N,0.0,0.0,6,4,15,4,3,5,9
ASPINWALL,2025-01-03,45,34.0,31060,16313.0,32.0,90.0,N,N,3.174603,0.775194,9,2,14,3,4,4,10
ASTEC,2025-01-03,20,35.0,90040,12141.0,-40.0,641.0,N,N,9.728507,10.730594,3,5,17,2,5,6,8
ASTERDM,2025-01-03,26,28.0,243314,431663.0,-6.0,-43.0,N,Y,1.877934,11.282051,9,3,13,4,3,9,5
ASTRAL,2025-01-03,12,13.0,312857,175628.0,-7.0,78.0,Y,Y,-3.977273,-9.986684,3,9,13,5,2,6,8
ASTRAMICRO,2025-01-03,14,16.0,45761,94242.0,-11.0,-51.0,N,N,1.547988,-5.202312,7,4,14,4,3,6,8
ASTRAZEN,2025-01-03,3,3.0,1757,5741.0,12.0,-69.0,N,Y,10.420543,10.833022,3,7,15,4,3,8,6
ASTRON,2025-01-03,110,242.0,20741,87271.0,-54.0,-76.0,N,N,0.0,12.5,7,4,14,3,4,6,8
ATAM,2025-01-03,32,21.0,17019,13272.0,55.0,28.0,N,N,1.818182,-1.754386,3,8,14,4,3,4,10
ATFL,2025-01-03,12,15.0,12847,19985.0,-20.0,-35.0,N,N,5.277045,2.046036,6,6,13,4,3,5,9
ATGL,2025-01-03,19,26.0,169211,437693.0,-24.0,-61.0,Y,Y,7.067138,4.844291,5,2,18,3,4,4,10
ATL,2025-01-03,109,119.0,194840,157830.0,-8.0,23.0,N,N,0.0,0.0,5,5,15,3,4,6,8
ATLASCYCLE,2025-01-03,129,,9069,,,,N,N,,,2,0,3,0,0,0,0
ATUL,2025-01-03,4,4.0,18825,15121.0,7.0,24.0,Y,Y,-4.116466,-3.697479,5,5,15,4,3,9,5
ATULAUTO,2025-01-03,28,19.0,45234,27225.0,45.0,66.0,N,N,-0.833333,-4.8,6,7,12,3,4,4,10
AUBANK,2025-01-03,36,38.0,1326317,1024274.0,-5.0,29.0,Y,Y,3.463203,2.136752,5,7,13,5,2,8,6
AURIONPRO,2025-01-03,5,8.0,32164,38076.0,-30.0,-15.0,N,N,3.571429,7.407407,7,4,14,1,6,3,11
AUROPHARMA,2025-01-03,24,25.0,508456,572704.0,-4.0,-11.0,Y,Y,3.969754,8.910891,6,4,15,6,1,10,4
AURUM,2025-01-03,64,71.0,79516,103802.0,-10.0,-23.0,N,N,18.478261,17.204301,8,5,12,4,1,4,1
AUTOAXLES,2025-01-03,5,7.0,3666,6376.0,-26.0,-42.0,N,N,1.866667,3.523035,6,7,12,4,3,7,7
AUTOBEES,2025-01-03,77,44.0,140249,97178.0,73.0,44.0,N,N,4.081633,4.081633,6,5,14,4,3,7,7
AUTOIETF,2025-01-03,211,226.0,310448,295861.0,-6.0,4.0,N,N,0.0,0.0,2,6,17,4,3,6,8
AUTOIND,2025-01-03,46,33.0,53397,37738.0,36.0,41.0,N,N,0.0,-6.122449,6,3,16,2,5,3,11
AVADHSUGAR,2025-01-03,23,20.0,20686,22217.0,14.0,-6.0,N,N,-0.925926,-6.956522,5,9,11,2,5,6,8
AVALON,2025-01-03,37,32.0,212067,337999.0,18.0,-37.0,N,N,1.503759,14.40678,5,7,13,2,5,5,9
AVANTEL,2025-01-03,30,45.0,254498,244336.0,-33.0,4.0,N,N,-1.515152,-5.797101,6,5,14,2,5,3,11
AVANTIFEED,2025-01-03,27,23.0,202333,256979.0,19.0,-21.0,N,Y,6.415094,4.832714,8,4,13,2,5,5,9
AVG,2025-01-03,25,26.0,41398,34489.0,-4.0,20.0,N,N,3.289474,-7.100592,1,10,14,3,4,4,10
AVL,2025-01-03,14,28.0,36399,99424.0,-49.0,-63.0,N,N,-4.054054,8.121827,5,5,15,6,1,12,2
AVONMORE,2025-01-03,727,450.0,8004141,1233719.0,61.0,548.0,N,N,42.857143,66.666667,10,4,11,4,3,6,8
AVTNPL,2025-01-03,31,47.0,20129,42308.0,-32.0,-52.0,N,N,-3.030303,-3.030303,5,6,14,5,2,6,8
AWFIS,2025-01-03,12,17.0,131150,158537.0,-29.0,-17.0,N,N,2.622951,6.825939,7,3,15,4,3,7,7
AWHCL,2025-01-03,21,20.0,50761,46372.0,9.0,9.0,N,N,2.316602,-4.676259,6,7,12,2,5,4,10
AWL,2025-01-03,79,70.0,548444,904757.0,12.0,-39.0,N,Y,1.481481,10.483871,5,5,15,6,1,8,6
AXISBANK,2025-01-03,46,40.0,4659930,4034262.0,15.0,15.0,Y,Y,-0.220751,-3.211991,3,6,16,3,4,5,9
AXISBNKETF,2025-01-03,6,70.0,277,594.0,-91.0,-53.0,N,N,-1.363636,-2.252252,4,8,13,3,4,6,8
AXISBPSETF,2025-01-03,1664,447.0,844004,221044.0,272.0,281.0,N,N,0.0,0.0,2,3,20,3,3,5,6
AXISCETF,2025-01-03,65,27.0,3896,1229.0,142.0,216.0,N,N,2.040816,4.166667,5,2,18,6,1,7,7
AXISGOLD,2025-01-03,95,141.0,86439,142941.0,-32.0,-39.0,N,N,0.0,3.846154,5,3,17,3,3,8,5
AXISHCETF,2025-01-03,23,36.0,2568,4122.0,-33.0,-37.0,N,N,1.612903,6.779661,7,4,14,6,1,7,7
AXISILVER,2025-01-03,78,158.0,13979,44164.0,-50.0,-68.0,N,N,0.0,0.0,7,5,13,4,3,7,6
AXISNIFTY,2025-01-03,160,75.0,15466,12863.0,113.0,20.0,N,N,0.0,0.925926,6,6,13,4,3,4,10
AXISTECETF,2025-01-03,11,21.0,620,1135.0,-46.0,-45.0,N,N,-0.510204,-1.015228,6,4,15,5,2,6,8
AXITA,2025-01-03,437,486.0,853097,930820.0,-10.0,-8.0,N,N,0.0,0.0,4,5,16,0,7,0,14
AXSENSEX,2025-01-03,64,27.0,2033,876.0,135.0,131.0,N,N,0.0,0.0,6,5,14,4,3,5,9
AYMSYNTEX,2025-01-03,54,116.0,55696,52714.0,-52.0,5.0,N,N,-0.917431,-12.195122,8,5,12,1,3,1,3
AZAD,2025-01-03,16,11.0,263228,57197.0,37.0,360.0,N,N,11.032532,9.331476,7,4,14,3,4,6,8
BAIDFIN,2025-01-03,773,502.0,1595761,794167.0,53.0,100.0,N,N,-14.285714,-14.285714,4,7,14,3,4,4,10
BAJAJ-AUTO,2025-01-03,8,8.0,167712,267810.0,-7.0,-37.0,Y,Y,-0.080257,2.384868,4,8,13,3,4,5,9
BAJAJCON,2025-01-03,31,30.0,95269,180503.0,4.0,-47.0,N,N,0.0,-2.298851,4,8,13,4,3,6,8
BAJAJELEC,2025-01-03,7,9.0,12898,8349.0,-15.0,54.0,N,N,1.25,-2.409639,5,5,15,2,5,6,8
BAJAJFINSV,2025-01-03,16,17.0,470604,730058.0,-7.0,-35.0,Y,Y,7.914764,4.572271,5,3,17,4,3,5,9
BAJAJHCARE,2025-01-03,50,51.0,260661,360676.0,-2.0,-27.0,N,N,13.304721,36.787565,9,3,13,3,4,7,7
BAJAJHFL,2025-01-03,120,114.0,5964445,5525672.0,4.0,7.0,N,N,0.0,0.0,7,5,13,1,6,2,12
BAJAJHIND,2025-01-03,310,273.0,1496643,1892450.0,13.0,-20.0,N,N,0.0,0.0,6,4,15,1,5,2,10
BAJAJHLDNG,2025-01-03,4,4.0,30484,55791.0,2.0,-45.0,N,Y,2.52279,8.212128,9,2,14,3,4,6,8
BAJEL,2025-01-03,50,59.0,117113,223960.0,-14.0,-47.0,N,N,6.666667,-3.448276,7,3,15,4,3,5,9
