SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
ABAN,2025-01-13,38,36.0,65413,32108.0,6.0,103.0,N,N,-14.814815,-14.814815,2,8,15,2,5,4,10
ABB,2025-01-13,5,7.0,197219,128285.0,-19.0,53.0,Y,Y,-6.600777,-8.727147,3,9,13,2,5,6,8
ABBOTINDIA,2025-01-13,2,2.0,3290,4956.0,7.0,-33.0,Y,Y,0.683761,2.929184,4,6,15,3,4,6,8
ABCAPITAL,2025-01-13,117,77.0,4125252,956484.0,51.0,331.0,Y,Y,-3.896104,-5.128205,3,10,12,2,5,4,10
ABDL,2025-01-13,52,53.0,442789,485675.0,-1.0,-8.0,N,N,-8.241758,-5.113636,6,6,13,3,4,8,6
ABFRL,2025-01-13,138,102.0,1258218,972997.0,35.0,29.0,Y,Y,-3.418803,-5.042017,3,8,14,4,3,9,5
ABGSEC,2025-01-13,84,67.0,1249,645.0,25.0,93.0,N,N,2.272727,2.272727,4,4,17,4,3,5,8
ABINFRA,2025-01-13,45,,6872,,,,N,N,-2.5,2.631579,5,6,14,1,0,1,0
ABREL,2025-01-13,9,8.0,309867,116254.0,14.0,166.0,N,Y,-17.321249,-23.414179,1,13,11,1,6,2,12
ABSLAMC,2025-01-13,10,11.0,135559,181293.0,-8.0,-25.0,N,Y,-8.45481,-7.100592,3,6,16,2,5,5,9
ABSLBANETF,2025-01-13,31,277.0,21394,163605.0,-88.0,-86.0,N,N,-4.545455,-4.545455,5,9,11,2,5,3,10
ABSLLIQUID,2025-01-13,348,165.0,9020,5452.0,110.0,65.0,N,N,3.83693,2.850356,0,0,25,2,3,4,5
ABSLNN50ET,2025-01-13,55,42.0,48456,15829.0,32.0,206.0,N,N,-6.666667,-6.666667,3,9,13,1,6,5,9
ABSLPSE,2025-01-13,326,698.0,745646,459978.0,-53.0,62.0,N,N,0.0,0.0,1,8,16,1,5,5,8
ACC,2025-01-13,13,10.0,249216,95645.0,22.0,160.0,Y,Y,-5.957944,-8.209806,2,10,13,2,5,5,9
ACCELYA,2025-01-13,6,17.0,6622,24481.0,-64.0,-72.0,N,N,-2.923077,-0.158228,4,5,16,2,5,4,10
ACCURACY,2025-01-13,219,213.0,242715,193012.0,2.0,25.0,N,N,-20.0,0.0,2,6,17,2,5,3,11
ACE,2025-01-13,8,11.0,249270,110339.0,-20.0,125.0,N,Y,-14.556962,-12.76252,6,7,12,1,6,3,11
ACEINTEG,2025-01-13,43,38.0,6409,6601.0,12.0,-2.0,N,N,-7.692308,-7.692308,2,8,15,1,6,3,11
ACI,2025-01-13,10,13.0,80771,55156.0,-18.0,46.0,N,Y,-4.727273,-6.428571,4,9,12,3,4,7,7
ACL,2025-01-13,38,33.0,32898,16012.0,15.0,105.0,N,N,-8.571429,-5.882353,4,2,19,2,5,5,9
ACLGATI,2025-01-13,67,62.0,460556,130890.0,8.0,251.0,N,N,-13.157895,-13.157895,3,11,11,2,5,4,10
ACMESOLAR,2025-01-13,38,50.0,419897,311723.0,-22.0,34.0,N,N,-4.0,-4.0,6,6,13,3,4,7,7
ADANIENSOL,2025-01-13,21,27.0,387724,690592.0,-21.0,-43.0,Y,Y,-12.865497,-8.307692,4,7,14,0,7,5,9
ADANIENT,2025-01-13,14,16.0,463961,510619.0,-12.0,-9.0,Y,Y,-9.737828,-3.6,5,7,13,2,5,5,9
ADANIGREEN,2025-01-13,22,28.0,840553,946342.0,-20.0,-11.0,Y,Y,-11.08545,-11.494253,3,7,15,1,6,4,10
ADANIPORTS,2025-01-13,20,29.0,921112,1265084.0,-31.0,-27.0,Y,Y,-7.6,-7.228916,4,8,13,0,7,3,11
ADANIPOWER,2025-01-13,39,52.0,2005848,1330799.0,-23.0,50.0,N,Y,-10.138249,-6.698565,4,7,14,0,7,2,12
ADFFOODS,2025-01-13,31,35.0,58597,95795.0,-12.0,-38.0,N,N,-7.317073,-12.977099,3,8,14,2,5,4,10
ADL,2025-01-13,11,21.0,938,1738.0,-47.0,-46.0,N,N,-7.317073,-5.0,8,5,12,1,6,4,6
ADORWELD,2025-01-13,13,7.0,15283,6660.0,75.0,129.0,N,N,-2.978723,-4.80167,4,8,13,3,4,7,7
ADSL,2025-01-13,46,42.0,211607,114328.0,9.0,85.0,N,N,-12.0,-13.72549,2,11,12,2,5,5,9
ADVANIHOTR,2025-01-13,33,44.0,63423,34601.0,-26.0,83.0,N,N,-10.344828,-10.344828,5,6,14,0,7,3,11
ADVENZYMES,2025-01-13,15,15.0,226222,118183.0,1.0,91.0,N,N,-2.684564,-3.333333,7,5,13,2,5,5,9
AEGISLOG,2025-01-13,38,25.0,424926,333673.0,52.0,27.0,N,Y,4.43787,2.915452,7,5,13,1,6,2,12
AEROFLEX,2025-01-13,27,45.0,396062,225276.0,-38.0,75.0,N,N,-13.636364,-12.643678,4,5,16,1,6,6,8
AETHER,2025-01-13,12,12.0,28804,19175.0,1.0,50.0,N,N,-5.30504,-4.032258,6,2,17,2,5,6,8
AFCONS,2025-01-13,31,43.0,533460,614651.0,-28.0,-13.0,N,N,-7.964602,-7.555556,5,4,16,1,6,3,11
AFFLE,2025-01-13,7,10.0,235813,120615.0,-25.0,95.0,N,Y,-10.781671,-11.733333,5,8,12,2,5,5,9
AFFORDABLE,2025-01-13,19,12.0,19047,9394.0,49.0,102.0,N,N,-2.930403,-5.017921,4,6,15,6,1,9,5
AFIL,2025-01-13,118,84.0,252284,180645.0,41.0,39.0,N,N,-11.428571,-22.5,4,7,14,0,7,5,9
AGARIND,2025-01-13,8,11.0,20475,12914.0,-29.0,58.0,N,N,-7.386364,-10.43956,3,7,15,2,5,6,8
AGI,2025-01-13,10,10.0,133010,82303.0,0.0,61.0,N,N,-8.744395,-16.598361,5,6,14,3,4,4,10
AGIIL,2025-01-13,12,16.0,8387,12526.0,-20.0,-33.0,N,N,-2.550336,-3.328895,5,6,14,5,2,5,9
AGRITECH,2025-01-13,14,22.0,7478,15721.0,-35.0,-52.0,N,N,-11.764706,-6.25,2,6,17,2,5,2,12
AGROPHOS,2025-01-13,50,57.0,11335,23414.0,-13.0,-51.0,N,N,-5.882353,-5.882353,5,6,14,1,6,2,12
AGSTRA,2025-01-13,107,169.0,312286,576279.0,-36.0,-45.0,N,N,-13.793103,-10.714286,4,5,16,2,5,5,9
AHL,2025-01-13,73,69.0,142651,127954.0,4.0,11.0,N,N,-10.280374,-15.789474,2,8,15,1,6,3,11
AHLADA,2025-01-13,25,34.0,18833,18690.0,-24.0,0.0,N,N,-2.564103,-2.564103,3,7,15,0,7,4,10
AHLEAST,2025-01-13,20,24.0,16431,9718.0,-16.0,69.0,N,N,-17.808219,-17.808219,6,6,13,0,7,2,12
AHLUCONT,2025-01-13,8,5.0,72061,35623.0,57.0,102.0,N,N,-10.436893,-17.078652,2,10,13,1,6,4,10
AIAENG,2025-01-13,2,8.0,13871,35199.0,-67.0,-60.0,N,Y,1.348474,-0.557103,4,7,14,2,5,8,6
AIIL,2025-01-13,14,9.0,121293,49095.0,54.0,147.0,N,N,-6.896552,7.386364,7,4,14,3,4,9,5
AIRAN,2025-01-13,131,96.0,200764,140884.0,37.0,42.0,N,N,0.0,0.0,5,6,14,1,5,4,9
AIROLAM,2025-01-13,25,26.0,5740,11598.0,-2.0,-50.0,N,N,-1.851852,0.0,7,4,14,2,5,4,10
AJANTPHARM,2025-01-13,4,5.0,65531,56109.0,-12.0,16.0,N,Y,0.417711,1.692047,5,9,11,3,4,9,5
AJMERA,2025-01-13,11,13.0,33223,33977.0,-12.0,-2.0,N,N,-6.021505,-2.455357,5,6,14,0,7,3,11
AJOONI,2025-01-13,482,902.0,537296,753552.0,-46.0,-28.0,N,N,0.0,0.0,3,7,15,2,5,2,9
AKASH,2025-01-13,48,34.0,7724,5791.0,37.0,33.0,N,N,-13.333333,-7.142857,5,7,13,3,4,7,7
AKG,2025-01-13,117,262.0,18341,59603.0,-55.0,-69.0,N,N,-12.5,-12.5,3,6,16,4,3,6,8
AKSHARCHEM,2025-01-13,21,14.0,8174,3609.0,47.0,126.0,N,N,-7.8125,-9.230769,4,5,16,1,6,3,11
AKUMS,2025-01-13,27,29.0,210319,208133.0,-8.0,1.0,N,Y,0.0,5.179283,5,5,15,0,7,3,11
AKZOINDIA,2025-01-13,8,3.0,30376,7054.0,106.0,330.0,N,N,9.94513,9.196185,4,9,12,2,5,5,9
ALANKIT,2025-01-13,213,236.0,677484,295024.0,-9.0,129.0,N,N,-20.0,-11.111111,4,4,17,2,5,4,9
ALBERTDAVD,2025-01-13,5,5.0,6455,3055.0,-1.0,111.0,N,N,-11.785095,-9.269162,5,5,15,2,5,6,8
ALEMBICLTD,2025-01-13,41,50.0,305734,185005.0,-18.0,65.0,N,N,-10.526316,-10.526316,4,7,14,2,5,4,10
ALICON,2025-01-13,8,6.0,33470,14339.0,31.0,133.0,N,N,1.818182,3.464203,4,5,16,5,2,6,8
ALKALI,2025-01-13,20,20.0,9463,5503.0,-2.0,71.0,N,N,-8.333333,-10.204082,5,7,13,1,6,3,11
ALKEM,2025-01-13,3,4.0,33941,44629.0,-19.0,-23.0,Y,Y,-1.22164,-0.614574,6,6,13,2,5,6,8
ALKYLAMINE,2025-01-13,4,5.0,37152,32996.0,-16.0,12.0,N,Y,0.268097,-5.196451,1,9,15,1,6,5,9
ALLCARGO,2025-01-13,86,100.0,896423,845201.0,-14.0,6.0,N,N,-14.285714,-14.285714,1,11,13,0,6,3,10
ALLDIGI,2025-01-13,9,8.0,19530,8722.0,12.0,123.0,N,N,2.696078,2.195122,6,6,13,2,5,6,8
ALOKINDS,2025-01-13,282,317.0,2903471,1754925.0,-11.0,65.0,N,Y,-11.111111,-11.111111,5,9,11,2,5,5,9
ALPA,2025-01-13,33,67.0,65336,82126.0,-50.0,-20.0,N,N,-9.259259,0.0,8,3,14,2,4,2,4
ALPHA,2025-01-13,178,170.0,2730383,710215.0,4.0,284.0,N,N,-8.695652,-8.695652,0,10,15,2,5,7,7
ALPHAETF,2025-01-13,513,473.0,3405309,1137609.0,8.0,199.0,N,N,-9.090909,-9.090909,4,6,15,1,6,7,7
ALPHAGEO,2025-01-13,11,17.0,22961,16355.0,-34.0,40.0,N,N,-5.376344,-4.347826,8,3,14,2,5,2,12
ALPL30IETF,2025-01-13,197,585.0,559460,956422.0,-66.0,-41.0,N,N,0.0,0.0,4,9,12,1,6,5,9
AMBER,2025-01-13,6,8.0,230650,167754.0,-18.0,37.0,N,Y,-4.989154,0.360065,9,2,14,2,5,7,7
AMBICAAGAR,2025-01-13,37,43.0,23167,12471.0,-13.0,85.0,N,N,0.0,0.0,6,8,11,1,6,4,8
AMBIKCO,2025-01-13,6,6.0,8409,5794.0,0.0,45.0,N,N,-10.0,-8.583691,6,4,15,0,7,2,12
AMBUJACEM,2025-01-13,34,37.0,1222331,1000008.0,-9.0,22.0,Y,Y,-6.550218,-6.550218,5,7,13,2,5,5,9
AMDIND,2025-01-13,36,32.0,12186,9775.0,11.0,24.0,N,N,-14.285714,-4.0,5,4,16,1,6,3,11
AMIORG,2025-01-13,10,9.0,250371,114472.0,20.0,118.0,N,N,-3.171008,-11.764706,6,9,10,3,4,7,7
AMJLAND,2025-01-13,37,51.0,32879,48789.0,-28.0,-32.0,N,N,-14.285714,-17.241379,4,7,14,0,7,1,13
AMNPLST,2025-01-13,12,26.0,12388,41106.0,-50.0,-69.0,N,N,-8.461538,-9.848485,6,4,15,2,5,5,9
AMRUTANJAN,2025-01-13,43,6.0,247896,4908.0,553.0,4950.0,N,N,-1.986755,-3.267974,2,7,16,2,5,6,8
ANANDRATHI,2025-01-13,6,5.0,57817,27127.0,15.0,113.0,N,Y,5.336568,3.701493,5,7,13,2,5,4,9
ANANTRAJ,2025-01-13,27,25.0,657839,478975.0,7.0,37.0,N,Y,-2.459016,3.179191,10,4,11,3,4,7,7
ANDHRAPAP,2025-01-13,71,59.0,115578,93039.0,18.0,24.0,N,N,-2.5,-4.878049,2,8,15,2,5,5,9
ANDHRSUGAR,2025-01-13,68,62.0,136253,69964.0,8.0,94.0,N,N,-9.756098,-7.5,3,6,16,0,7,4,10
ANGELONE,2025-01-13,13,14.0,472265,294031.0,-6.0,60.0,Y,Y,-10.92437,-13.256956,4,9,12,1,6,4,10
ANMOL,2025-01-13,108,89.0,117116,45407.0,21.0,157.0,N,N,-9.090909,-9.090909,2,9,14,1,6,2,11
ANTGRAPHIC,2025-01-13,384,1055.0,281470,508022.0,-63.0,-44.0,N,N,0.0,0.0,4,6,15,1,5,4,7
ANUHPHR,2025-01-13,10,16.0,24565,30554.0,-35.0,-19.0,N,N,-6.382979,-4.347826,2,5,8,1,6,4,10
ANUP,2025-01-13,3,4.0,21420,17386.0,-12.0,23.0,N,N,-14.47099,-12.070175,6,5,14,1,6,3,11
ANURAS,2025-01-13,15,22.0,44683,57156.0,-29.0,-21.0,N,N,-1.980198,-2.622951,5,8,12,2,5,6,8
APARINDS,2025-01-13,3,3.0,61196,35090.0,-3.0,74.0,N,Y,-2.849627,5.323194,5,4,16,5,2,8,6
APCL,2025-01-13,24,35.0,5677,9715.0,-30.0,-41.0,N,N,-2.816901,0.0,6,4,15,3,4,8,6
APCOTEXIND,2025-01-13,29,18.0,20294,15854.0,54.0,27.0,N,N,-0.632911,-0.632911,4,6,15,1,6,4,10
APEX,2025-01-13,33,38.0,68093,74123.0,-12.0,-8.0,N,N,-10.909091,-3.921569,5,6,14,2,5,5,9
APLAPOLLO,2025-01-13,11,17.0,637392,277331.0,-32.0,129.0,Y,Y,-8.456973,-3.442879,5,7,13,2,5,6,8
APLLTD,2025-01-13,5,8.0,76189,59423.0,-39.0,28.0,N,Y,-1.138952,-0.458716,5,6,14,2,5,7,7
APOLLO,2025-01-13,207,191.0,3096388,3908945.0,8.0,-20.0,N,N,-10.344828,30.0,6,5,14,2,5,7,7
APOLLOHOSP,2025-01-13,7,6.0,233320,142319.0,20.0,63.0,Y,Y,-2.532895,-2.8843,7,7,11,1,6,4,10
APOLLOPIPE,2025-01-13,19,13.0,26708,16609.0,39.0,60.0,N,N,-6.153846,-8.955224,4,7,14,3,4,7,7
APOLLOTYRE,2025-01-13,36,42.0,417623,684480.0,-14.0,-38.0,Y,Y,-9.859155,-14.666667,5,6,14,0,7,5,9
APOLSINHOT,2025-01-13,4,5.0,2036,1089.0,-18.0,86.0,N,N,-10.519308,-8.446866,4,10,11,2,5,3,11
APTECHT,2025-01-13,41,45.0,89004,56828.0,-8.0,56.0,N,N,-9.210526,-14.814815,4,6,15,0,7,2,12
APTUS,2025-01-13,14,32.0,368299,645362.0,-54.0,-42.0,N,Y,-5.645161,-8.59375,3,9,13,1,6,2,12
ARCHIDPLY,2025-01-13,50,28.0,31846,16751.0,74.0,90.0,N,N,-12.765957,-22.641509,4,8,13,3,4,5,9
ARCHIES,2025-01-13,241,78.0,54159,15602.0,207.0,247.0,N,N,-9.090909,-9.090909,4,7,14,2,4,3,6
ARE&M,2025-01-13,9,12.0,335608,227702.0,-25.0,47.0,N,Y,-9.475806,-10.912698,2,10,13,1,6,5,9
ARIHANTCAP,2025-01-13,66,84.0,269757,146816.0,-21.0,83.0,N,N,-11.627907,-9.52381,3,7,15,2,5,4,10
ARIHANTSUP,2025-01-13,22,28.0,45791,60693.0,-20.0,-24.0,N,N,-6.78733,10.752688,7,4,14,2,5,5,9
ARKADE,2025-01-13,93,108.0,718981,1445601.0,-13.0,-50.0,N,N,-12.987013,-2.898551,7,4,14,2,5,5,9
ARMANFIN,2025-01-13,11,8.0,26916,17653.0,35.0,52.0,N,N,2.495202,5.952381,4,9,12,4,3,6,8
AROGRANITE,2025-01-13,40,32.0,14625,7296.0,26.0,100.0,N,N,-14.285714,-10.0,3,10,12,3,4,6,8
ARROWGREEN,2025-01-13,17,13.0,35685,19763.0,34.0,80.0,N,N,0.0,-1.769912,6,6,13,3,4,7,7
ARTEMISMED,2025-01-13,32,30.0,124452,63934.0,9.0,94.0,N,N,-2.222222,-0.75188,7,5,13,1,6,6,8
ARVEE,2025-01-13,8,16.0,472,1119.0,-51.0,-57.0,N,N,-6.849315,-10.526316,6,5,14,3,4,7,7
ARVIND,2025-01-13,15,20.0,295484,236381.0,-20.0,25.0,N,N,-3.529412,-4.093567,6,4,15,2,5,6,8
ARVINDFASN,2025-01-13,13,16.0,156376,159208.0,-17.0,-1.0,N,N,-1.843318,-3.61991,2,7,16,2,5,6,8
ARVSMART,2025-01-13,10,12.0,28449,29849.0,-10.0,-4.0,N,N,-15.324675,-13.066667,2,9,14,1,6,5,9
ASAHIINDIA,2025-01-13,7,9.0,38112,33986.0,-20.0,12.0,N,Y,-7.894737,-11.111111,3,6,16,3,4,8,6
ASAHISONG,2025-01-13,6,13.0,3264,3535.0,-50.0,-7.0,N,N,-10.126582,-7.792208,4,8,13,4,3,9,5
ASAL,2025-01-13,8,9.0,12908,8453.0,-5.0,52.0,N,N,-9.187279,-10.763889,5,9,11,1,6,2,12
ASALCBR,2025-01-13,12,12.0,83951,26546.0,3.0,216.0,N,N,2.365591,2.145923,5,5,15,5,2,8,6
ASHAPURMIN,2025-01-13,47,69.0,232991,271758.0,-31.0,-14.0,N,N,1.081081,9.356725,7,4,14,3,4,6,8
ASHIANA,2025-01-13,34,30.0,95205,78402.0,12.0,21.0,N,N,-3.947368,4.285714,6,4,15,1,6,4,10
ASHOKA,2025-01-13,57,61.0,1588777,1026098.0,-6.0,54.0,N,N,-7.874016,-1.680672,5,5,15,1,6,4,10
ASHOKLEY,2025-01-13,99,126.0,3267037,2574439.0,-21.0,26.0,Y,Y,-10.204082,-5.376344,3,8,14,2,5,7,7
ASIANENE,2025-01-13,49,43.0,213484,113442.0,14.0,88.0,N,N,-6.707317,-2.547771,8,4,13,2,5,4,10
ASIANPAINT,2025-01-13,12,14.0,624369,617233.0,-16.0,1.0,Y,Y,0.308325,1.349948,5,5,15,2,5,4,10
ASIANTILES,2025-01-13,165,153.0,321592,234593.0,8.0,37.0,N,N,-6.896552,-6.896552,3,6,16,2,5,6,8
ASKAUTOLTD,2025-01-13,24,21.0,119569,97128.0,13.0,23.0,N,N,-8.252427,-3.076923,5,7,13,1,6,4,10
ASMS,2025-01-13,437,375.0,1027132,685574.0,16.0,49.0,N,N,25.0,25.0,7,3,15,2,4,6,7
ASPINWALL,2025-01-13,13,38.0,5145,18985.0,-65.0,-72.0,N,N,-5.384615,-2.380952,6,2,17,2,5,5,9
ASTEC,2025-01-13,12,22.0,20796,26547.0,-43.0,-21.0,N,N,0.412371,6.564551,4,4,17,4,3,6,8
ASTERDM,2025-01-13,22,26.0,971055,443132.0,-15.0,119.0,N,Y,-1.843318,0.471698,7,3,15,0,7,5,9
ASTRAL,2025-01-13,11,14.0,338924,260858.0,-16.0,29.0,Y,Y,-5.769231,-10.784314,2,11,12,3,4,8,6
ASTRAMICRO,2025-01-13,15,13.0,149379,61263.0,12.0,143.0,N,N,-3.658537,-4.242424,5,6,14,2,5,7,7
ASTRAZEN,2025-01-13,4,3.0,8575,7413.0,12.0,15.0,N,Y,3.134479,13.040266,4,6,15,2,5,6,8
ASTRON,2025-01-13,92,196.0,31960,76074.0,-52.0,-57.0,N,N,-11.111111,-11.111111,4,8,13,0,7,4,10
ATAM,2025-01-13,11,21.0,13575,12945.0,-45.0,4.0,N,N,-5.357143,-3.636364,2,7,16,2,5,5,9
ATFL,2025-01-13,13,12.0,14890,11665.0,9.0,27.0,N,N,-4.260652,0.791557,5,8,12,2,5,7,7
ATGL,2025-01-13,18,23.0,452151,412316.0,-24.0,9.0,Y,Y,-10.231023,-3.886926,4,4,17,1,6,4,10
ATL,2025-01-13,106,114.0,231370,153308.0,-6.0,50.0,N,N,-12.5,-12.5,4,8,13,1,6,5,9
ATLASCYCLE,2025-01-13,234,130.0,37233,12056.0,79.0,208.0,N,N,54.285714,,6,0,5,0,0,0,0
ATUL,2025-01-13,4,3.0,17132,13170.0,16.0,30.0,Y,Y,0.0,-4.116466,4,7,14,2,5,7,7
ATULAUTO,2025-01-13,14,19.0,34322,24014.0,-24.0,42.0,N,N,-9.243697,-10.373444,3,9,13,1,6,4,10
AUBANK,2025-01-13,78,43.0,2435155,1326207.0,81.0,83.0,Y,Y,1.67364,3.846154,6,6,13,3,4,9,5
AURIONPRO,2025-01-13,11,8.0,62514,30411.0,34.0,105.0,N,N,-12.466844,-11.051213,6,5,14,1,6,2,12
AUROPHARMA,2025-01-13,41,23.0,1935560,606989.0,80.0,218.0,Y,Y,-8.545455,-5.451128,4,8,13,2,5,9,5
AURUM,2025-01-13,15,52.0,48941,80545.0,-70.0,-39.0,N,N,-7.33945,9.782609,6,6,13,4,3,7,4
AUTOAXLES,2025-01-13,5,7.0,6203,6923.0,-28.0,-10.0,N,N,-1.701571,-0.923483,4,9,12,4,3,8,6
AUTOBEES,2025-01-13,34,55.0,115047,96444.0,-37.0,19.0,N,N,-2.941176,1.020408,4,7,14,0,7,5,9
AUTOIETF,2025-01-13,137,209.0,314601,277202.0,-34.0,13.0,N,N,0.0,0.0,2,7,16,0,6,4,9
AUTOIND,2025-01-13,43,35.0,70324,33369.0,23.0,110.0,N,N,-10.869565,-12.765957,5,5,15,0,7,2,12
AVADHSUGAR,2025-01-13,15,18.0,25748,18871.0,-12.0,36.0,N,N,-9.813084,-13.063063,3,12,10,2,5,5,9
AVALON,2025-01-13,19,34.0,211168,278284.0,-42.0,-24.0,N,N,-9.382716,-10.92233,5,6,14,2,5,4,10
AVANTEL,2025-01-13,42,35.0,467925,237958.0,19.0,96.0,N,N,-12.307692,-14.925373,5,7,13,0,7,2,12
AVANTIFEED,2025-01-13,13,22.0,175107,229060.0,-37.0,-23.0,N,Y,-9.929078,-6.273063,7,5,13,0,7,2,12
AVG,2025-01-13,14,23.0,20778,32265.0,-38.0,-35.0,N,N,-15.286624,-13.636364,1,10,14,0,7,3,11
AVL,2025-01-13,18,26.0,46561,88996.0,-32.0,-47.0,N,N,-1.877934,-3.686636,6,6,13,4,3,10,4
AVTNPL,2025-01-13,39,40.0,63695,38011.0,-3.0,67.0,N,N,-9.375,-12.121212,3,9,13,1,6,6,8
AWFIS,2025-01-13,12,15.0,214015,168549.0,-18.0,26.0,N,N,-5.750799,-3.908795,6,4,15,2,5,7,7
AWHCL,2025-01-13,14,18.0,55954,45627.0,-22.0,22.0,N,N,-4.150943,-3.053435,5,8,12,1,6,3,11
AWL,2025-01-13,202,92.0,9622834,1627306.0,119.0,491.0,N,Y,-17.518248,-15.671642,4,8,13,2,5,8,6
AXISBANK,2025-01-13,35,38.0,4096164,3794238.0,-7.0,7.0,Y,Y,0.663717,0.0,4,7,14,2,5,5,9
AXISBNKETF,2025-01-13,35,343.0,2755,59761.0,-89.0,-95.0,N,N,-2.304147,-4.072398,2,12,11,3,4,7,7
AXISBPSETF,2025-01-13,894,3316.0,864211,1901332.0,-73.0,-54.0,N,N,0.0,0.0,3,4,18,3,2,6,5
AXISCETF,2025-01-13,18,59.0,1625,3567.0,-69.0,-54.0,N,N,-4.0,-2.040816,4,5,16,3,4,8,6
AXISGOLD,2025-01-13,130,146.0,218924,171357.0,-11.0,27.0,N,N,7.407407,7.407407,6,3,16,5,2,8,5
AXISHCETF,2025-01-13,27,31.0,4189,3545.0,-11.0,18.0,N,N,-1.587302,0.0,5,7,13,0,7,6,8
AXISILVER,2025-01-13,104,173.0,28719,37310.0,-39.0,-23.0,N,N,5.405405,5.405405,8,5,12,5,2,8,6
AXISNIFTY,2025-01-13,48,46.0,12967,6443.0,4.0,101.0,N,N,0.0,0.0,4,8,13,1,6,5,9
AXISTECETF,2025-01-13,2302,26.0,884370,1343.0,8746.0,65750.0,N,N,4.102564,3.571429,5,7,13,2,5,7,7
AXITA,2025-01-13,571,520.0,866830,1006093.0,9.0,-13.0,N,N,-20.0,-20.0,5,8,12,1,6,1,13
AXSENSEX,2025-01-13,22,31.0,1256,991.0,-28.0,26.0,N,N,0.0,0.0,3,8,14,3,4,7,7
AYMSYNTEX,2025-01-13,55,71.0,52576,38210.0,-21.0,37.0,N,N,-4.62963,-10.434783,8,5,12,3,4,4,6
AZAD,2025-01-13,10,11.0,68108,86141.0,-15.0,-20.0,N,N,-12.738854,-5.124654,6,5,14,2,5,6,8
BAIDFIN,2025-01-13,616,570.0,1464775,903911.0,8.0,62.0,N,N,0.0,-14.285714,4,9,12,2,5,5,9
BAJAJ-AUTO,2025-01-13,7,7.0,173620,238052.0,-4.0,-27.0,Y,Y,-0.294511,0.648649,4,7,14,2,5,5,9
BAJAJCON,2025-01-13,21,24.0,155636,134454.0,-13.0,15.0,N,N,-5.882353,-5.882353,4,9,12,0,7,4,10
BAJAJELEC,2025-01-13,5,8.0,8104,8079.0,-33.0,0.0,N,N,-1.851852,-1.851852,3,7,15,2,5,4,10
BAJAJFINSV,2025-01-13,18,17.0,707312,714749.0,3.0,-1.0,Y,Y,2.2567,10.015175,6,4,15,3,4,7,7
BAJAJHCARE,2025-01-13,42,45.0,227756,192339.0,-4.0,18.0,N,N,-13.636364,-4.60251,8,2,15,3,4,5,9
