SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
SASKEN,2025-01-17,5,4.0,3727,4950.0,20.0,-24.0,N,N,,,6,4,15,2,26,32,55
SASTASUNDR,2025-01-17,19,26.0,9318,14625.0,-29.0,-36.0,N,N,,,2,5,18,2,26,39,48
SATIA,2025-01-17,61,63.0,36063,80160.0,-2.0,-55.0,N,N,,,6,7,12,20,8,47,40
SATIN,2025-01-17,21,25.0,73496,94818.0,-16.0,-22.0,N,N,,,6,5,14,8,20,32,55
SATINDLTD,2025-01-17,106,89.0,766764,220539.0,19.0,247.0,N,N,,,4,7,14,4,24,54,33
SAURASHCEM,2025-01-17,29,53.0,22141,44995.0,-44.0,-50.0,N,N,,,4,7,14,3,25,3,84
SBC,2025-01-17,598,538.0,1054860,1296623.0,11.0,-18.0,N,N,,,4,6,15,2,26,13,74
SBCL,2025-01-17,16,11.0,30322,42917.0,50.0,-29.0,N,N,,,1,8,16,6,22,47,40
SBFC,2025-01-17,78,117.0,554566,578398.0,-33.0,-4.0,N,Y,,,7,4,14,7,21,19,68
SBGLP,2025-01-17,93,138.0,81295,248737.0,-32.0,-67.0,N,N,,,4,7,14,8,20,49,38
SBICARD,2025-01-17,28,22.0,363700,458725.0,24.0,-20.0,Y,Y,,,6,5,14,25,3,66,21
SBIETFCON,2025-01-17,52,32.0,3271,3624.0,61.0,-9.0,N,N,,,3,4,18,4,24,43,44
SBIETFIT,2025-01-17,15,24.0,4113,4095.0,-39.0,0.0,N,N,,,4,8,13,4,24,43,44
SBIETFPB,2025-01-17,40,47.0,11652,5220.0,-14.0,123.0,N,N,,,3,6,16,9,19,46,41
SBIETFQLTY,2025-01-17,8,67.0,491,6015.0,-87.0,-91.0,N,N,,,6,5,14,3,25,45,42
SBILIFE,2025-01-17,28,19.0,1022409,716748.0,41.0,42.0,Y,Y,,,7,5,13,24,4,74,13
SBIN,2025-01-17,39,54.0,2234513,5061399.0,-27.0,-55.0,Y,Y,,,4,9,12,14,14,41,46
SBINEQWETF,2025-01-17,57,271.0,11381,54244.0,-78.0,-79.0,N,N,,,5,6,14,2,24,41,44
SBISILVER,2025-01-17,141,199.0,47891,58257.0,-28.0,-17.0,N,N,,,5,5,15,17,11,76,11
SCHAEFFLER,2025-01-17,3,3.0,6688,21508.0,-3.0,-68.0,N,Y,,,4,7,14,4,24,54,33
SCHAND,2025-01-17,28,18.0,15785,22619.0,50.0,-30.0,N,N,,,5,7,13,19,9,57,30
SCHNEIDER,2025-01-17,9,12.0,41310,64426.0,-20.0,-35.0,N,Y,,,5,6,14,8,20,49,38
SCI,2025-01-17,62,56.0,464093,500060.0,12.0,-7.0,N,Y,,,4,6,15,5,23,37,50
SCILAL,2025-01-17,69,76.0,230442,324913.0,-9.0,-29.0,N,N,,,6,8,11,3,25,35,52
SCPL,2025-01-17,18,21.0,4901,7458.0,-15.0,-34.0,N,N,,,5,5,15,4,9,4,9
SDBL,2025-01-17,57,64.0,208327,496039.0,-10.0,-58.0,N,N,,,3,8,14,3,25,22,65
SDL26BEES,2025-01-17,27,753.0,779,32030.0,-96.0,-97.0,N,N,,,2,4,19,18,10,51,36
SEAMECLTD,2025-01-17,3,9.0,1890,9925.0,-58.0,-80.0,N,N,,,5,7,13,0,28,15,72
SECMARK,2025-01-17,6,19.0,126,1669.0,-66.0,-92.0,N,N,,,5,6,14,9,19,65,22
SECURKLOUD,2025-01-17,33,57.0,8763,22258.0,-41.0,-60.0,N,N,,,5,8,12,9,19,27,60
SELAN,2025-01-17,17,10.0,15819,14016.0,60.0,12.0,N,N,,,4,6,15,3,25,22,65
SELMC,2025-01-17,32,24.0,21131,11356.0,28.0,86.0,N,N,,,3,7,15,2,26,14,73
SENCO,2025-01-17,22,11.0,217700,115509.0,88.0,88.0,N,N,,,4,7,14,17,11,58,29
SENORES,2025-01-17,20,37.0,207483,429930.0,-44.0,-51.0,N,N,,,2,2,10,5,23,17,70
SENSEXADD,2025-01-17,33,47.0,1391,1410.0,-29.0,-1.0,N,N,,,3,6,16,0,28,42,45
SENSEXETF,2025-01-17,47,55.0,8917,9926.0,-13.0,-10.0,N,N,,,3,8,14,5,21,44,41
SENSEXIETF,2025-01-17,14,25.0,2590,5543.0,-42.0,-53.0,N,N,,,2,8,15,5,23,44,43
SEPC,2025-01-17,873,821.0,2555709,3008173.0,6.0,-15.0,N,N,,,4,7,14,2,25,34,52
SEQUENT,2025-01-17,48,94.0,153002,339451.0,-48.0,-54.0,N,N,,,5,6,14,4,24,49,38
SERVOTECH,2025-01-17,52,67.0,167592,306134.0,-22.0,-45.0,N,N,,,4,7,14,7,21,31,56
SESHAPAPER,2025-01-17,17,19.0,9593,11421.0,-9.0,-16.0,N,N,,,4,7,14,2,26,18,69
SETF10GILT,2025-01-17,164,407.0,7099,21428.0,-59.0,-66.0,N,N,,,5,2,18,11,4,41,33
SETFGOLD,2025-01-17,534,478.0,1653935,1321747.0,11.0,25.0,N,N,,,9,3,13,28,0,78,0
SETFNIF50,2025-01-17,66,85.0,360261,530184.0,-22.0,-32.0,N,N,,,4,9,12,0,28,39,48
SETFNIFBK,2025-01-17,442,125.0,1040529,251616.0,253.0,313.0,N,N,,,3,8,14,16,12,55,32
SETFNN50,2025-01-17,11,18.0,22387,38974.0,-40.0,-42.0,N,N,,,3,11,11,5,23,44,43
SFL,2025-01-17,17,10.0,61190,97985.0,57.0,-37.0,N,N,,,8,6,11,4,24,28,59
SGL,2025-01-17,111,100.0,22766,14204.0,11.0,60.0,N,N,,,4,4,17,6,22,13,71
SGLTL,2025-01-17,102,131.0,1974921,9427725.0,-21.0,-79.0,N,N,,,1,0,3,2,11,2,11
SHAH,2025-01-17,458,477.0,377946,536893.0,-3.0,-29.0,N,N,,,5,5,15,4,24,21,59
SHAKTIPUMP,2025-01-17,23,30.0,456928,410751.0,-23.0,11.0,N,N,,,8,3,14,2,11,26,11
SHALBY,2025-01-17,29,35.0,25736,52694.0,-15.0,-51.0,N,N,,,3,6,16,7,21,33,54
SHALPAINTS,2025-01-17,84,46.0,190127,45183.0,83.0,320.0,N,N,,,7,8,10,6,22,39,48
SHANKARA,2025-01-17,13,17.0,8713,28167.0,-21.0,-69.0,N,N,,,4,5,16,2,26,34,53
SHANTI,2025-01-17,284,445.0,92577,229267.0,-36.0,-59.0,N,N,,,10,3,12,16,12,45,42
SHANTIGEAR,2025-01-17,10,10.0,5115,9933.0,-5.0,-48.0,N,N,,,3,7,15,8,20,29,58
SHARDACROP,2025-01-17,9,9.0,33399,61565.0,0.0,-45.0,N,N,,,6,5,14,1,27,34,53
SHARDAMOTR,2025-01-17,5,5.0,8812,9786.0,-3.0,-9.0,N,N,,,4,7,14,10,18,54,33
SHAREINDIA,2025-01-17,63,58.0,161783,304276.0,8.0,-46.0,N,N,,,7,7,11,5,23,32,55
SHARIABEES,2025-01-17,9,12.0,1542,2432.0,-26.0,-36.0,N,N,,,3,6,16,5,23,44,43
SHEMAROO,2025-01-17,26,21.0,11182,10769.0,23.0,3.0,N,N,,,7,6,12,0,28,22,65
SHILPAMED,2025-01-17,9,14.0,55955,124840.0,-38.0,-55.0,N,N,,,7,3,15,3,25,27,60
SHIVALIK,2025-01-17,18,24.0,63327,24161.0,-24.0,162.0,N,N,,,4,6,15,4,24,19,68
SHIVAMAUTO,2025-01-17,75,99.0,53406,95665.0,-24.0,-44.0,N,N,,,4,9,12,16,12,33,54
SHIVAMILLS,2025-01-17,19,29.0,4613,8973.0,-34.0,-48.0,N,N,,,2,8,15,2,26,29,58
SHIVATEX,2025-01-17,10,17.0,3125,7017.0,-37.0,-55.0,N,N,,,4,7,14,0,28,7,80
SHK,2025-01-17,16,24.0,44882,179410.0,-32.0,-74.0,N,N,,,3,8,14,13,15,37,50
SHOPERSTOP,2025-01-17,31,21.0,42862,72072.0,47.0,-40.0,N,N,,,8,5,12,7,21,19,68
SHREDIGCEM,2025-01-17,50,50.0,85205,110209.0,-1.0,-22.0,N,N,,,3,7,15,5,23,42,45
SHREECEM,2025-01-17,3,2.0,11178,11333.0,31.0,-1.0,Y,Y,,,6,9,10,17,11,46,41
SHREEPUSHK,2025-01-17,23,22.0,23462,29893.0,6.0,-21.0,N,N,,,5,9,11,7,21,40,47
SHRENIK,2025-01-17,797,1204.0,604763,945022.0,-33.0,-36.0,N,N,,,5,7,13,2,11,2,29
SHREYANIND,2025-01-17,21,21.0,1950,7176.0,-2.0,-72.0,N,N,,,2,7,16,4,24,33,54
SHRIPISTON,2025-01-17,3,5.0,6015,22547.0,-26.0,-73.0,N,N,,,3,8,14,0,28,7,80
SHRIRAMFIN,2025-01-17,36,14.0,3331878,823963.0,149.0,304.0,Y,Y,,,5,8,12,4,24,36,51
SHRIRAMPPS,2025-01-17,85,94.0,204645,470055.0,-8.0,-56.0,N,N,,,4,9,12,5,23,25,62
SHYAMCENT,2025-01-17,601,163.0,455129,101994.0,266.0,346.0,N,N,,,5,5,15,0,28,12,58
SHYAMMETL,2025-01-17,14,24.0,29023,235727.0,-42.0,-87.0,N,Y,,,3,9,13,28,0,72,15
SIEMENS,2025-01-17,7,6.0,156334,174695.0,7.0,-10.0,Y,Y,,,5,5,15,5,23,41,46
SIGACHI,2025-01-17,241,218.0,766045,414884.0,10.0,84.0,N,N,,,7,6,12,7,21,28,59
SIGIND,2025-01-17,50,42.0,13597,14626.0,18.0,-7.0,N,N,,,3,8,14,3,25,10,77
SIGMA,2025-01-17,30,15.0,2320,7469.0,103.0,-68.0,N,N,,,3,9,13,21,7,43,44
SIGNATURE,2025-01-17,47,34.0,65329,109816.0,38.0,-40.0,N,Y,,,8,4,13,0,28,36,51
SIKKO,2025-01-17,52,70.0,10022,33592.0,-25.0,-70.0,N,N,,,8,3,14,6,22,47,40
SIL,2025-01-17,55,48.0,17873,23783.0,13.0,-24.0,N,N,,,4,6,15,18,10,54,33
SILGO,2025-01-17,32,47.0,14703,17681.0,-31.0,-16.0,N,N,,,5,8,12,4,24,33,54
SILLYMONKS,2025-01-17,79,134.0,3105,8914.0,-40.0,-65.0,N,N,,,5,7,13,2,26,39,48
SILVER,2025-01-17,84,243.0,44887,185858.0,-65.0,-75.0,N,N,,,3,3,19,19,9,78,9
SILVER1,2025-01-17,105,203.0,25004,53467.0,-48.0,-53.0,N,N,,,4,5,16,20,8,67,20
SILVERADD,2025-01-17,156,104.0,22418,13288.0,49.0,68.0,N,N,,,6,6,13,19,9,58,29
SILVERBEES,2025-01-17,318,348.0,4218883,4111546.0,-8.0,2.0,N,N,,,4,6,15,19,9,78,9
SILVERETF,2025-01-17,105,212.0,44051,118698.0,-50.0,-62.0,N,N,,,4,5,16,21,7,68,19
SILVERIETF,2025-01-17,396,306.0,1028949,664619.0,29.0,54.0,N,N,,,5,5,15,21,7,80,7
SILVERTUC,2025-01-17,15,19.0,9140,6915.0,-21.0,32.0,N,N,,,4,6,15,6,22,25,62
SILVRETF,2025-01-17,42,115.0,3633,17325.0,-63.0,-79.0,N,N,,,4,6,15,20,6,67,18
SINCLAIR,2025-01-17,44,69.0,43968,192540.0,-36.0,-77.0,N,N,,,6,3,16,2,26,19,68
SINDHUTRAD,2025-01-17,388,342.0,412050,705994.0,13.0,-41.0,N,N,,,5,4,16,16,12,48,39
SINTERCOM,2025-01-17,164,21.0,97664,7851.0,655.0,1143.0,N,N,,,4,6,15,4,24,16,71
SIRCA,2025-01-17,53,37.0,94891,48203.0,43.0,96.0,N,N,,,5,4,16,2,26,26,61
SIS,2025-01-17,16,14.0,25369,14968.0,10.0,69.0,N,N,,,2,7,16,6,22,26,61
SIYSIL,2025-01-17,20,21.0,147785,102927.0,-5.0,43.0,N,N,,,8,2,15,17,11,54,33
SJS,2025-01-17,12,7.0,59585,47692.0,63.0,24.0,N,N,,,3,9,13,0,28,53,34
SJVN,2025-01-17,189,179.0,2528686,3175291.0,5.0,-20.0,Y,Y,,,3,8,14,3,25,42,45
SKFINDIA,2025-01-17,3,3.0,10509,11137.0,-1.0,-5.0,N,Y,,,4,5,16,18,10,37,50
SKIPPER,2025-01-17,22,19.0,288112,269798.0,11.0,6.0,N,N,,,3,8,14,5,23,34,53
SKMEGGPROD,2025-01-17,30,32.0,17434,29300.0,-5.0,-40.0,N,N,,,5,8,12,2,26,7,80
SMALLCAP,2025-01-17,129,223.0,294320,819944.0,-42.0,-64.0,N,N,,,1,10,14,5,23,49,38
SMCGLOBAL,2025-01-17,32,47.0,24706,61257.0,-32.0,-59.0,N,N,,,3,9,13,7,21,57,30
SMLISUZU,2025-01-17,6,5.0,11957,7363.0,7.0,62.0,N,N,,,3,9,13,3,25,37,50
SMLT,2025-01-17,17,20.0,8940,20173.0,-14.0,-55.0,N,N,,,5,8,12,11,17,34,53
SMSPHARMA,2025-01-17,30,37.0,23912,73276.0,-20.0,-67.0,N,N,,,3,8,14,2,26,45,42
SNOWMAN,2025-01-17,77,85.0,102066,163158.0,-10.0,-37.0,N,N,,,3,9,13,3,25,35,52
SOBHA,2025-01-17,10,9.0,119592,64037.0,19.0,86.0,N,Y,,,4,7,14,5,23,43,44
SOLARA,2025-01-17,12,16.0,16853,65584.0,-23.0,-74.0,N,N,,,3,9,13,4,24,31,56
SOLARINDS,2025-01-17,6,4.0,61627,35896.0,47.0,71.0,N,Y,,,5,7,13,6,22,35,52
SOMANYCERA,2025-01-17,6,8.0,4619,7319.0,-24.0,-36.0,N,N,,,2,9,14,15,13,38,49
SOMICONVEY,2025-01-17,21,37.0,3373,26389.0,-42.0,-87.0,N,N,,,6,6,13,4,24,45,42
SONACOMS,2025-01-17,18,30.0,904556,849043.0,-39.0,6.0,Y,Y,,,4,5,16,21,7,45,42
SONATSOFTW,2025-01-17,44,13.0,949368,143950.0,224.0,559.0,N,Y,,,2,8,15,6,22,37,50
SOTL,2025-01-17,10,13.0,17123,24299.0,-23.0,-29.0,N,N,,,2,6,17,4,24,19,68
SOUTHBANK,2025-01-17,510,497.0,5016549,8362599.0,2.0,-40.0,N,N,,,6,4,15,26,2,74,13
SOUTHWEST,2025-01-17,39,50.0,24614,79869.0,-22.0,-69.0,N,N,,,7,5,13,7,21,15,72
SPAL,2025-01-17,8,11.0,4183,11777.0,-27.0,-64.0,N,N,,,5,6,14,8,20,28,59
SPANDANA,2025-01-17,56,32.0,566477,515798.0,74.0,9.0,N,N,,,5,6,14,2,26,29,58
SPARC,2025-01-17,41,43.0,147016,281190.0,-3.0,-47.0,N,Y,,,5,4,16,5,23,17,70
SPECIALITY,2025-01-17,53,35.0,42636,29150.0,52.0,46.0,N,N,,,3,7,15,9,19,26,61
SPENCERS,2025-01-17,115,78.0,406969,149645.0,46.0,171.0,N,N,,,5,5,15,4,24,45,42
SPIC,2025-01-17,95,87.0,318440,172071.0,9.0,85.0,N,N,,,5,6,14,7,21,39,48
SPLIL,2025-01-17,27,46.0,4989,21662.0,-40.0,-76.0,N,N,,,6,7,12,2,26,19,68
SPLPETRO,2025-01-17,13,13.0,15707,36483.0,-3.0,-56.0,N,N,,,5,8,12,24,4,53,34
SPORTKING,2025-01-17,37,47.0,34715,65057.0,-21.0,-46.0,N,N,,,5,4,16,5,23,32,55
SREEL,2025-01-17,22,17.0,7941,6925.0,31.0,14.0,N,N,,,4,5,16,17,11,51,36
SRF,2025-01-17,12,13.0,180861,568421.0,-10.0,-68.0,Y,Y,,,6,5,14,17,11,48,39
SRGHFL,2025-01-17,5,9.0,1104,3648.0,-44.0,-69.0,N,N,,,4,7,14,5,23,30,57
SRHHYPOLTD,2025-01-17,8,15.0,4072,16657.0,-42.0,-75.0,N,N,,,3,3,19,2,26,19,68
SSDL,2025-01-17,21,35.0,12376,30462.0,-39.0,-59.0,N,N,,,4,5,16,4,24,19,68
SSWL,2025-01-17,22,21.0,77466,81473.0,3.0,-4.0,N,N,,,3,7,15,4,24,24,63
STANLEY,2025-01-17,11,12.0,33080,36383.0,-11.0,-9.0,N,N,,,3,9,13,3,25,15,72
STAR,2025-01-17,19,27.0,88185,460050.0,-27.0,-80.0,N,N,,,5,4,16,5,23,12,75
STARCEMENT,2025-01-17,44,62.0,71940,298264.0,-28.0,-75.0,N,N,,,5,6,14,8,20,38,49
STARHEALTH,2025-01-17,18,23.0,100196,273079.0,-19.0,-63.0,N,Y,,,8,3,14,0,28,17,70
STARPAPER,2025-01-17,18,20.0,4777,6094.0,-8.0,-21.0,N,N,,,3,7,15,7,21,14,73
STARTECK,2025-01-17,19,21.0,1050,3587.0,-9.0,-70.0,N,N,,,6,8,11,0,28,32,55
STCINDIA,2025-01-17,33,34.0,30721,45163.0,-2.0,-31.0,N,N,,,6,3,16,2,26,40,47
STEELCAS,2025-01-17,4,8.0,986,9183.0,-43.0,-89.0,N,N,,,7,5,13,23,5,53,34
STEELCITY,2025-01-17,28,33.0,28903,18523.0,-13.0,56.0,N,N,,,4,5,16,4,24,16,71
STEELXIND,2025-01-17,254,364.0,308599,677684.0,-30.0,-54.0,N,N,,,4,7,14,5,21,34,51
STEL,2025-01-17,6,11.0,1179,7066.0,-47.0,-83.0,N,N,,,4,6,15,5,23,55,32
STERTOOLS,2025-01-17,20,25.0,38498,99666.0,-19.0,-61.0,N,N,,,4,7,14,4,24,19,68
STLTECH,2025-01-17,79,68.0,440772,366794.0,16.0,20.0,N,N,,,8,6,11,7,21,51,36
STOVEKRAFT,2025-01-17,10,10.0,34668,38237.0,6.0,-9.0,N,N,,,6,3,16,4,24,31,56
STYLAMIND,2025-01-17,4,7.0,6146,22690.0,-36.0,-72.0,N,N,,,2,7,16,3,25,20,67
STYLEBAAZA,2025-01-17,34,26.0,74889,128954.0,27.0,-41.0,N,N,,,3,5,17,2,26,39,48
STYRENIX,2025-01-17,3,4.0,11201,18729.0,-17.0,-40.0,N,N,,,3,8,14,15,13,47,40
SUBEXLTD,2025-01-17,396,355.0,890971,1162428.0,11.0,-23.0,N,N,,,1,7,17,4,24,28,59
SUBROS,2025-01-17,13,15.0,8975,29195.0,-10.0,-69.0,N,N,,,8,4,13,4,24,33,54
SUDARSCHEM,2025-01-17,11,14.0,45748,120404.0,-22.0,-62.0,N,N,,,5,4,16,15,13,48,39
SUKHJITS,2025-01-17,17,9.0,2770,3492.0,79.0,-20.0,N,N,,,2,9,14,2,26,29,58
SULA,2025-01-17,18,14.0,156833,81268.0,27.0,92.0,N,N,,,4,8,13,0,28,33,54
SUMICHEM,2025-01-17,20,15.0,462320,165988.0,29.0,178.0,N,Y,,,7,7,11,11,17,28,59
SUMMITSEC,2025-01-17,5,4.0,3840,4280.0,20.0,-10.0,N,N,,,2,7,16,1,27,13,74
SUNCLAY,2025-01-17,3,4.0,3205,7142.0,-25.0,-55.0,N,N,,,9,4,12,4,24,29,58
SUNDARAM,2025-01-17,1087,672.0,942287,420037.0,61.0,124.0,N,N,,,3,10,12,2,25,12,74
SUNDARMFIN,2025-01-17,4,6.0,26839,61436.0,-32.0,-56.0,N,Y,,,5,3,17,2,26,14,73
SUNDARMHLD,2025-01-17,19,21.0,51539,40504.0,-8.0,27.0,N,N,,,5,10,10,3,25,47,40
SUNDRMFAST,2025-01-17,6,5.0,18344,35163.0,3.0,-47.0,N,Y,,,5,8,12,18,10,45,42
SUNPHARMA,2025-01-17,8,15.0,773806,984009.0,-45.0,-21.0,Y,Y,,,9,5,11,20,8,55,32
SUNTECK,2025-01-17,20,17.0,221951,103712.0,18.0,114.0,N,N,,,5,7,13,18,10,42,45
SUNTV,2025-01-17,16,19.0,28457,87948.0,-14.0,-67.0,Y,Y,,,2,9,14,4,24,41,46
SUPERHOUSE,2025-01-17,6,23.0,736,2897.0,-72.0,-74.0,N,N,,,4,3,18,3,25,19,68
SUPRAJIT,2025-01-17,9,9.0,59751,37085.0,-4.0,61.0,N,N,,,0,10,15,2,26,41,46
SUPREMEIND,2025-01-17,4,11.0,72331,136109.0,-63.0,-46.0,Y,Y,,,5,5,15,15,13,54,33
SUPRIYA,2025-01-17,14,14.0,73810,148769.0,0.0,-50.0,N,N,,,5,7,13,9,19,36,51
SURAJEST,2025-01-17,17,19.0,22365,27915.0,-10.0,-19.0,N,N,,,4,7,14,4,24,33,54
SURAKSHA,2025-01-17,44,24.0,81425,101177.0,76.0,-19.0,N,N,,,6,6,13,3,25,59,28
SURANASOL,2025-01-17,62,56.0,55330,95022.0,10.0,-41.0,N,N,,,3,7,15,2,26,5,37
SURANAT&P,2025-01-17,254,151.0,457561,126275.0,68.0,262.0,N,N,,,8,3,14,12,16,27,60
SURYALAXMI,2025-01-17,27,31.0,9315,11475.0,-11.0,-18.0,N,N,,,5,7,13,3,25,13,74
SURYAROSNI,2025-01-17,17,28.0,110831,285977.0,-39.0,-61.0,N,N,,,5,6,14,16,12,30,57
SURYODAY,2025-01-17,35,40.0,88070,148299.0,-11.0,-40.0,N,N,,,3,9,13,2,26,29,58
SUTLEJTEX,2025-01-17,59,53.0,20524,46916.0,11.0,-56.0,N,N,,,5,6,14,4,24,31,56
SUVEN,2025-01-17,107,86.0,193324,240835.0,23.0,-19.0,N,N,,,5,5,15,1,27,25,62
SUVENPHAR,2025-01-17,5,9.0,122448,181044.0,-39.0,-32.0,N,Y,,,4,7,14,1,27,33,54
SUVIDHAA,2025-01-17,388,357.0,209871,454728.0,8.0,-53.0,N,N,,,7,3,15,0,28,10,77
SUYOG,2025-01-17,7,7.0,7762,14577.0,-6.0,-46.0,N,N,,,3,9,13,4,24,21,66
SUZLON,2025-01-17,357,354.0,22479876,27857933.0,0.0,-19.0,N,Y,,,4,6,15,3,25,35,52
SWANENERGY,2025-01-17,52,45.0,1157827,819377.0,16.0,41.0,N,Y,,,6,4,15,4,24,28,59
SWARAJENG,2025-01-17,4,3.0,13140,2751.0,36.0,377.0,N,N,,,5,7,13,18,10,68,19
SWELECTES,2025-01-17,5,6.0,3801,13443.0,-25.0,-71.0,N,N,,,3,7,15,5,23,20,67
SWIGGY,2025-01-17,57,69.0,2018958,2347479.0,-16.0,-13.0,N,N,,,7,4,14,2,26,20,67
SWSOLAR,2025-01-17,74,42.0,3278807,417952.0,76.0,684.0,N,Y,,,7,4,14,4,24,33,54
SYMPHONY,2025-01-17,5,6.0,23324,43229.0,-12.0,-46.0,N,N,,,4,8,13,7,21,29,58
SYNCOMF,2025-01-17,260,276.0,927737,1291861.0,-5.0,-28.0,N,N,,,5,7,13,3,25,27,51
SYNGENE,2025-01-17,9,13.0,85464,388406.0,-30.0,-77.0,Y,Y,,,6,2,17,18,10,53,34
SYRMA,2025-01-17,19,25.0,184150,452219.0,-21.0,-59.0,N,Y,,,4,4,17,2,26,17,70
TAINWALCHM,2025-01-17,18,16.0,13887,3211.0,6.0,332.0,N,N,,,2,6,17,6,22,19,68
TAJGVK,2025-01-17,38,48.0,188783,368333.0,-20.0,-48.0,N,N,,,6,2,17,3,25,35,52
TAKE,2025-01-17,254,146.0,227367,76823.0,73.0,195.0,N,N,,,4,5,16,2,26,28,59
TALBROAUTO,2025-01-17,15,24.0,19019,44788.0,-35.0,-57.0,N,N,,,4,6,15,3,25,37,50
TANLA,2025-01-17,17,34.0,102512,639088.0,-50.0,-83.0,N,Y,,,4,6,15,3,25,27,60
TARC,2025-01-17,62,77.0,251228,296809.0,-19.0,-15.0,N,N,,,4,9,12,13,15,46,41
TARMAT,2025-01-17,21,31.0,4100,15668.0,-33.0,-73.0,N,N,,,3,7,15,7,21,24,63
TARSONS,2025-01-17,15,23.0,10052,32831.0,-36.0,-69.0,N,N,,,3,8,14,7,21,19,68
TASTYBITE,2025-01-17,2,2.0,1572,894.0,7.0,75.0,N,N,,,4,9,12,5,23,5,82
TATACHEM,2025-01-17,26,28.0,464961,596708.0,-5.0,-22.0,Y,Y,,,4,8,13,15,13,39,48
TATACOMM,2025-01-17,8,10.0,31012,115416.0,-14.0,-73.0,Y,Y,,,5,4,16,6,22,45,42
TATACONSUM,2025-01-17,17,25.0,263348,892891.0,-31.0,-70.0,Y,Y,,,5,5,15,13,15,67,20
TATAELXSI,2025-01-17,7,6.0,52185,78796.0,13.0,-33.0,Y,Y,,,3,7,15,7,21,43,44
TATAGOLD,2025-01-17,270,228.0,3736934,2394815.0,18.0,56.0,N,N,,,7,2,16,12,14,22,34
TATAINVEST,2025-01-17,3,4.0,5935,14194.0,-16.0,-58.0,N,Y,,,3,7,15,3,25,17,70
TATAMOTORS,2025-01-17,47,46.0,2739348,4355760.0,2.0,-37.0,Y,Y,,,6,6,13,0,28,53,34
TATAPOWER,2025-01-17,78,63.0,1649297,3819734.0,23.0,-56.0,Y,Y,,,3,9,13,3,25,39,48
TATASTEEL,2025-01-17,131,118.0,9540696,11904412.0,11.0,-19.0,Y,Y,,,3,10,12,5,23,29,58
TATATECH,2025-01-17,18,15.0,289790,378301.0,18.0,-23.0,N,Y,,,4,6,15,0,28,12,75
TATSILV,2025-01-17,293,380.0,586815,824062.0,-22.0,-28.0,N,N,,,5,3,17,17,11,61,11
TATVA,2025-01-17,10,10.0,9016,16676.0,0.0,-45.0,N,N,,,4,6,15,2,26,23,64
TBOTEK,2025-01-17,6,7.0,31066,38521.0,-8.0,-19.0,N,Y,,,8,3,14,10,18,39,48
TBZ,2025-01-17,51,50.0,59843,173459.0,2.0,-65.0,N,N,,,3,6,16,3,25,8,79
TCI,2025-01-17,4,6.0,5151,11751.0,-20.0,-56.0,N,N,,,5,7,13,9,19,16,71
TCIEXP,2025-01-17,10,12.0,15927,11234.0,-9.0,41.0,N,N,,,4,4,17,5,23,46,41
TCLCONS,2025-01-17,185,116.0,99713,126181.0,58.0,-20.0,N,N,,,5,8,12,13,15,49,38
TCPLPACK,2025-01-17,5,3.0,12411,1748.0,64.0,609.0,N,N,,,11,5,9,25,3,39,48
TCS,2025-01-17,11,12.0,1115204,1130756.0,-10.0,-1.0,Y,Y,,,3,9,13,4,24,26,61
TDPOWERSYS,2025-01-17,18,22.0,148974,231038.0,-17.0,-35.0,N,N,,,6,6,13,4,24,21,66
TEAMLEASE,2025-01-17,4,4.0,10726,23347.0,7.0,-54.0,N,N,,,7,5,13,3,25,44,43
TECH,2025-01-17,52,44.0,9821,6977.0,17.0,40.0,N,N,,,3,5,17,4,24,26,61
TECHM,2025-01-17,17,16.0,1198332,652648.0,10.0,83.0,Y,Y,,,5,8,12,6,22,45,42
TECHNOE,2025-01-17,6,8.0,45038,92515.0,-16.0,-51.0,N,Y,,,6,5,14,0,28,36,51
TECILCHEM,2025-01-17,12,45.0,474,2018.0,-71.0,-76.0,N,N,,,4,7,14,20,8,31,11
TEGA,2025-01-17,4,5.0,6969,17242.0,-15.0,-59.0,N,N,,,8,3,14,15,13,31,56
TEJASNET,2025-01-17,18,14.0,230453,255507.0,24.0,-9.0,N,Y,,,4,7,14,3,25,44,43
TEXINFRA,2025-01-17,114,114.0,279280,234136.0,0.0,19.0,N,N,,,5,6,14,5,23,49,38
TEXMOPIPES,2025-01-17,31,62.0,10568,24960.0,-49.0,-57.0,N,N,,,4,4,17,3,25,28,59
TEXRAIL,2025-01-17,67,60.0,796562,729010.0,10.0,9.0,N,N,,,3,7,15,4,24,26,61
TFCILTD,2025-01-17,52,44.0,143266,193936.0,18.0,-26.0,N,N,,,4,6,15,8,20,35,52
TGBHOTELS,2025-01-17,179,137.0,69327,28516.0,30.0,143.0,N,N,,,5,10,10,1,27,28,59
THANGAMAYL,2025-01-17,4,5.0,8671,12657.0,-7.0,-31.0,N,N,,,4,6,15,6,22,50,37
THEINVEST,2025-01-17,92,32.0,17016,10331.0,180.0,64.0,N,N,,,5,8,12,16,6,21,60
